trans_id,genenames,probe_id,num_mismatch,mismatch_pos
isrC,isrC,KFF-yidC JVpna-44 ECP_3906,2,1;8
ECP_0360,ECP_0360,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_0370,ECP_0370,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_0381,ECP_0381,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;2
ECP_0390,betT,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;6
ECP_0404,ECP_0404,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;7
ECP_0407,prpB,KFF-yidC JVpna-44 ECP_3906,2,5;7
ECP_0440,ECP_0440,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_0466,yajC,KFF-yidC JVpna-44 ECP_3906,2,4;7
ECP_0487,ECP_0487,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;7
ECP_0497,tig,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;10
ECP_0512,amtB,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;10
ECP_0516,ECP_0516,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_0527,ECP_0527,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;3
ECP_0527,ECP_0527,KFF-yidC JVpna-44 ECP_3906,2,3;5
ECP_0552,cueR,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_0560,ECP_0560,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_0592,NA,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;6
ECP_0597,ECP_0597,KFF-yidC JVpna-44 ECP_3906,2,1;8
ECP_0657,tatE,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;8
ECP_0673,ybeL,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_0693,ECP_0693,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_0697,ECP_0697,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_0708,seqA,KFF-yidC JVpna-44 ECP_3906,2,1;8
ECP_0737,ECP_0737,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_0739,ECP_0739,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_0793,uvrB,KFF-yidC JVpna-44 ECP_3906 reverse,2,8;10
ECP_0795,moaA,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_0808,ECP_0808,KFF-yidC JVpna-44 ECP_3906,2,6;9
ECP_0810,ECP_0810,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_0815,ybiC,KFF-yidC JVpna-44 ECP_3906,2,5;10
ECP_0905,lolA,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_0906,rarA,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_0928,ycaR,KFF-yidC JVpna-44 ECP_3906,2,1;5
ECP_0932,cmoM,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_0935,mukB,KFF-yidC JVpna-44 ECP_3906,2,4;8
ECP_0940,ECP_0940,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_0942,ECP_0942,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_0969,ECP_0969,KFF-yidC JVpna-44 ECP_3906,2,5;7
ECP_0975,ECP_0975,KFF-yidC JVpna-44 ECP_3906 reverse,2,7;10
ECP_0977,hyaA,KFF-yidC JVpna-44 ECP_3906,2,7;9
ECP_1009,NA,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_1019,phoH,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_1030,NA,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_1044,yceK,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;10
ECP_1049,ECP_1049,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_1076,ECP_1076,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_1096,ycfL,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_1099,nagZ,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_1100,ycfP,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;8
ECP_1114,cobB,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;8
ECP_1125,ECP_1125,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_1127,ECP_1127,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;9
ECP_1129,ECP_1129,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_1133,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_1152,ECP_1152,KFF-yidC JVpna-44 ECP_3906,2,1;5
ECP_1162,ECP_1162,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_1191,ECP_1191,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_1191,ECP_1191,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_1247,ECP_1247,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_1250,ECP_1250,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_1256,ECP_1256,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_1295,ECP_1295,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_1298,ECP_1298,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;9
ECP_1312,ECP_1312,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_1327,ymiA,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;3
ECP_1328,ECP_1328,KFF-yidC JVpna-44 ECP_3906,2,5;10
ECP_1395,zntB,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_1469,ECP_1469,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;8
ECP_1493,ECP_1493,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;8
ECP_1493,ECP_1493,KFF-yidC JVpna-44 ECP_3906,2,3;9
ECP_1547,ECP_1547,KFF-yidC JVpna-44 ECP_3906,2,1;3
ECP_1580,gst,KFF-yidC JVpna-44 ECP_3906,2,3;9
ECP_1593,ECP_1593,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;8
ECP_1599,ECP_1599,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;10
ECP_1601,sodB,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;2
ECP_1615,ydhS,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;6
ECP_1615,ydhS,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_1631,ECP_1631,KFF-yidC JVpna-44 ECP_3906,2,1;3
ECP_1639,aroE,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_1641,ydiF,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_1647,NA,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;10
ECP_1658,ECP_1658,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_1661,ECP_1661,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_1674,yniC,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;7
ECP_1680,ECP_1680,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_1682,ECP_1682,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_1690,ECP_1690,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_1694,ECP_1694,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;8
ECP_1707,gdhA,KFF-yidC JVpna-44 ECP_3906,2,3;5
ECP_1742,ECP_1742,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;6
ECP_1754,ECP_1754,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;6
ECP_1770,yobH,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;7
ECP_1819,ECP_1819,KFF-yidC JVpna-44 ECP_3906,2,5;7
ECP_1828,ECP_1828,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_1842,ECP_1842,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_1854,ECP_1854,KFF-yidC JVpna-44 ECP_3906,2,4;10
ECP_1863,yedE,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;4
ECP_1867,ompD,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_1868,ECP_1868,KFF-yidC JVpna-44 ECP_3906,2,4;8
ECP_1869,ECP_1869,KFF-yidC JVpna-44 ECP_3906,2,8;10
ECP_1886,ECP_1886,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_1907,adcA,KFF-yidC JVpna-44 ECP_3906,2,5;6
ECP_1919,ECP_1919,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_1923,ECP_1923,KFF-yidC JVpna-44 ECP_3906,2,1;3
ECP_1928,ECP_1928,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_1941,ybtA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_1950,yeeJ,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;9
ECP_1963,ECP_1963,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;4
ECP_1974,ECP_1974,KFF-yidC JVpna-44 ECP_3906,2,2;7
ECP_1983,ECP_1983,KFF-yidC JVpna-44 ECP_3906,2,1;7
ECP_1994,ECP_1994,KFF-yidC JVpna-44 ECP_3906,2,4;7
ECP_1996,ECP_1996,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_2023,ECP_2023,KFF-yidC JVpna-44 ECP_3906,2,1;6
ECP_2024,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_2051,ECP_2051,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_2055,sbcB,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2094,NA,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_2095,NA,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_2103,yegH,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_2122,ECP_2122,KFF-yidC JVpna-44 ECP_3906,2,3;5
ECP_2128,ECP_2128,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_2168,ECP_2168,KFF-yidC JVpna-44 ECP_3906,2,4;8
ECP_2186,preA,KFF-yidC JVpna-44 ECP_3906,2,7;8
ECP_2196,fadB,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_2202,ECP_2202,KFF-yidC JVpna-44 ECP_3906,2,1;5
ECP_2203,yeiL,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;4
ECP_2244,ECP_2244,KFF-yidC JVpna-44 ECP_3906,2,1;2
ECP_2253,ECP_2253,KFF-yidC JVpna-44 ECP_3906,2,1;6
ECP_2255,ECP_2255,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_2256,ECP_2256,KFF-yidC JVpna-44 ECP_3906,2,5;7
ECP_2273,ECP_2273,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;5
ECP_2283,glpA,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_2326,ECP_2326,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_2327,ECP_2327,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_2335,ackA,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;6
ECP_2336,pta,KFF-yidC JVpna-44 ECP_3906,2,7;8
ECP_2351,ECP_2351,KFF-yidC JVpna-44 ECP_3906,2,7;9
ECP_2390,dsdX,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_2404,lpxL,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;8
ECP_2409,ECP_2409,KFF-yidC JVpna-44 ECP_3906,2,8;9
ECP_2413,NA,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_2427,ECP_2427,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_2431,yfeN,KFF-yidC JVpna-44 ECP_3906,2,8;10
ECP_2436,ECP_2436,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2486,ypfN,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_2489,ECP_2489,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;8
ECP_2490,ECP_2490,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2518,ECP_2518,KFF-yidC JVpna-44 ECP_3906,2,4;7
ECP_2520,ECP_2520,KFF-yidC JVpna-44 ECP_3906,2,6;7
ECP_2523,ECP_2523,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_2559,ECP_2559,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_2583,ECP_2583,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_2592,ECP_2592,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_2596,ECP_2596,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2605,yfiN,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_2624,gabD,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;8
ECP_2624,gabD,KFF-yidC JVpna-44 ECP_3906,2,3;9
ECP_2628,ECP_2628,KFF-yidC JVpna-44 ECP_3906,2,7;8
ECP_2640,nrdE,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;6
ECP_2640,nrdE,KFF-yidC JVpna-44 ECP_3906,2,1;5
ECP_2651,emrB,KFF-yidC JVpna-44 ECP_3906,2,6;10
ECP_2668,gutQ,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_2670,norV,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;8
ECP_2689,hypA,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;5
ECP_2703,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_2745,ECP_2745,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2746,ECP_2746,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_2752,scrA,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_2772,ECP_2772,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_2783,ECP_2783,KFF-yidC JVpna-44 ECP_3906 reverse,2,8;10
ECP_2810,ECP_2810,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_2811,ECP_2811,KFF-yidC JVpna-44 ECP_3906,2,4;8
ECP_2826,ECP_2826,KFF-yidC JVpna-44 ECP_3906,2,3;4
ECP_2900,ECP_2900,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_2925,ECP_2925,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_2973,ECP_2973,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_2993,NA,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_2996,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_3010,ECP_3010,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;10
ECP_3059,ECP_3059,KFF-yidC JVpna-44 ECP_3906,2,1;5
ECP_3076,ECP_3076,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;6
ECP_3081,ECP_3081,KFF-yidC JVpna-44 ECP_3906,2,2;7
ECP_3084,ECP_3084,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_3086,yghZ,KFF-yidC JVpna-44 ECP_3906,2,1;6
ECP_3094,yqhD,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;10
ECP_3111,ECP_3111,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_3140,yqiK,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_3150,ECP_3150,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_3160,ECP_3160,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3193,yqjC,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_3207,ECP_3207,KFF-yidC JVpna-44 ECP_3906 reverse,2,7;8
ECP_3216,ECP_3216,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_3227,agaA,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_3228,agaS,KFF-yidC JVpna-44 ECP_3906,2,4;8
ECP_3275,sfsB,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_3302,gltD,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;10
ECP_3318,degS,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_3322,yhcN,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_3324,ECP_3324,KFF-yidC JVpna-44 ECP_3906,2,2;10
ECP_3351,panF,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_3363,aapJ,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;9
ECP_3373,ECP_3373,KFF-yidC JVpna-44 ECP_3906,2,4;10
ECP_3392,ECP_3392,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;9
ECP_3407,ECP_3407,KFF-yidC JVpna-44 ECP_3906,2,3;5
ECP_3420,gspK,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3424,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_3425,hofD,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;10
ECP_3431,ECP_3431,KFF-yidC JVpna-44 ECP_3906,2,5;7
ECP_3438,ECP_3438,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;10
ECP_3439,ECP_3439,KFF-yidC JVpna-44 ECP_3906,2,4;10
ECP_3439,ECP_3439,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;5
ECP_3450,ECP_3450,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;5
ECP_3477,ECP_3477,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;4
ECP_3479,ECP_3479,KFF-yidC JVpna-44 ECP_3906,2,3;9
ECP_3488,ECP_3488,KFF-yidC JVpna-44 ECP_3906,2,6;9
ECP_3514,ECP_3514,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_3521,ECP_3521,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_3540,ECP_3540,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_3554,ECP_3554,KFF-yidC JVpna-44 ECP_3906,2,3;8
ECP_3608,ECP_3608,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_3611,NA,KFF-yidC JVpna-44 ECP_3906,2,2;7
ECP_3613,acrB,KFF-yidC JVpna-44 ECP_3906,2,6;9
ECP_3635,ECP_3635,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3651,ECP_3651,KFF-yidC JVpna-44 ECP_3906,2,3;7
ECP_3655,yiaD,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3667,ECP_3667,KFF-yidC JVpna-44 ECP_3906,2,1;8
ECP_3674,ECP_3674,KFF-yidC JVpna-44 ECP_3906,2,8;9
ECP_3695,ECP_3695,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_3699,mtlR,KFF-yidC JVpna-44 ECP_3906,2,4;6
ECP_3708,ECP_3708,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_3722,ECP_3722,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;7
ECP_3773,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_3783,ECP_3783,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
ECP_3826,hlyC,KFF-yidC JVpna-44 ECP_3906,2,3;5
ECP_3832,ibrB,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;7
ECP_3842,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_3886,ECP_3886,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;2
ECP_3898,ECP_3898,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;6
ECP_3912,yieE,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_3915,yieH,KFF-yidC JVpna-44 ECP_3906,2,8;9
ECP_3918,ECP_3918,KFF-yidC JVpna-44 ECP_3906,2,2;9
ECP_3920,ECP_3920,KFF-yidC JVpna-44 ECP_3906,2,8;9
ECP_3924,ECP_3924,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;5
ECP_3934,ECP_3934,KFF-yidC JVpna-44 ECP_3906,2,4;7
ECP_3962,ilvG,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3965,ilvA,KFF-yidC JVpna-44 ECP_3906,2,4;10
ECP_3966,ECP_3966,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;8
ECP_3986,rffM,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_3995,ECP_3995,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;8
ECP_3995,ECP_3995,KFF-yidC JVpna-44 ECP_3906,2,4;7
ECP_3997,ECP_3997,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_4013,ECP_4013,KFF-yidC JVpna-44 ECP_3906,2,2;3
ECP_4058,ECP_4058,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_4063,hemG,KFF-yidC JVpna-44 ECP_3906,2,1;4
ECP_4079,ECP_4079,KFF-yidC JVpna-44 ECP_3906,2,1;7
ECP_4093,JD73_05665,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;6
ECP_4107,ECP_4107,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;4
ECP_4125,pfkA,KFF-yidC JVpna-44 ECP_3906 reverse,2,7;8
ECP_4159,ECP_4159,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_4172,argB,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_4175,yjjL,KFF-yidC JVpna-44 ECP_3906,2,4;5
ECP_4204,ECP_4204,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_4215,ECP_4215,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_4218,ECP_4218,KFF-yidC JVpna-44 ECP_3906 reverse,2,2;4
ECP_4236,NA,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;10
ECP_4239,ECP_4239,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_4242,ECP_4242,KFF-yidC JVpna-44 ECP_3906 reverse,2,7;8
ECP_4263,yjbJ,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_4263,yjbJ,KFF-yidC JVpna-44 ECP_3906,2,4;9
ECP_4289,yjcC,KFF-yidC JVpna-44 ECP_3906 reverse,2,1;3
ECP_4343,ECP_4343,KFF-yidC JVpna-44 ECP_3906,2,2;10
ECP_4344,NA,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_4386,groS,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;6
ECP_4420,hflC,KFF-yidC JVpna-44 ECP_3906,2,9;10
ECP_4444,ECP_4444,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;8
ECP_4470,ytfK,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;6
ECP_4470,ytfK,KFF-yidC JVpna-44 ECP_3906,2,5;9
ECP_4485,cybC,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;4
ECP_4496,ECP_4496,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;7
