trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_3026,ECP_3026,KFF-rplS JVpna-49 ECP_2607,1,2
ECP_3111,ECP_3111,KFF-rplS JVpna-49 ECP_2607 reverse,1,6
ECP_3253,ECP_3253,KFF-rplS JVpna-49 ECP_2607 reverse,1,5
ECP_3278,ECP_3278,KFF-rplS JVpna-49 ECP_2607,1,5
ECP_3292,ptsN,KFF-rplS JVpna-49 ECP_2607,1,10
ECP_3304,ECP_3304,KFF-rplS JVpna-49 ECP_2607,1,10
ECP_3346,ECP_3346,KFF-rplS JVpna-49 ECP_2607,1,5
ECP_3686,sgbH,KFF-rplS JVpna-49 ECP_2607,1,2
ECP_3943,asnA,KFF-rplS JVpna-49 ECP_2607 reverse,1,7
ECP_4117,ECP_4117,KFF-rplS JVpna-49 ECP_2607,1,5
ECP_4128,ECP_4128,KFF-rplS JVpna-49 ECP_2607 reverse,1,4
ECP_4184,murI,KFF-rplS JVpna-49 ECP_2607,1,2
ECP_4376,ECP_4376,KFF-rplS JVpna-49 ECP_2607,1,7
ECP_4474,ytfN,KFF-rplS JVpna-49 ECP_2607,1,1
ECP_4493,ECP_4493,KFF-rplS JVpna-49 ECP_2607,1,5
ECP_4536,ECP_4536,KFF-rplS JVpna-49 ECP_2607,1,4
ECP_0002,thrA,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;8
ECP_0003,thrB,KFF-rplS JVpna-49 ECP_2607,2,3;7
ECP_0011,ECP_0011,KFF-rplS JVpna-49 ECP_2607,2,1;9
ECP_0020,nhaA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_0026,fkpB,KFF-rplS JVpna-49 ECP_2607,2,4;8
ECP_0033,ECP_0033,KFF-rplS JVpna-49 ECP_2607,2,7;8
ECP_0056,ECP_0056,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_0071,ECP_0071,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;5
ECP_0073,ECP_0073,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_0076,ECP_0076,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_0081,NA,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_0105,guaC,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;8
ECP_0109,ECP_0109,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;10
ECP_0123,ECP_0123,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;8
ECP_0124,ECP_0124,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_0135,yadG,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_0139,ECP_0139,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_0193,accA,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_4736,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0213,dkgB,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_0228,ECP_0228,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0242,ECP_0242,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_0246,ECP_0246,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_0261,yafN,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_0262,yafO,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;8
ECP_0263,yafP,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_0271,proB,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_0282,ECP_0282,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_0292,ECP_0292,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;8
ECP_0302,iroN,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_0304,ECP_0304,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;10
ECP_0307,ECP_0307,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;8
ECP_0309,ECP_0309,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;4
ECP_0315,ECP_0315,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_0327,ECP_0327,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_0328,ECP_0328,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0333,ECP_0333,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_0338,ECP_0338,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_0360,ECP_0360,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_0374,lutA,KFF-rplS JVpna-49 ECP_2607 reverse,2,9;10
ECP_0378,ECP_0378,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_0394,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_0395,yahD,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_0400,yahJ,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_0408,prpC,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_0422,ECP_0422,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_0453,ECP_0453,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_0454,mak,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_0456,ECP_0456,KFF-rplS JVpna-49 ECP_2607,2,6;8
ECP_0462,malZ,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_0466,yajC,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_0479,ECP_0479,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;10
ECP_0481,ECP_0481,KFF-rplS JVpna-49 ECP_2607,2,5;6
ECP_0487,ECP_0487,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_0500,lon,KFF-rplS JVpna-49 ECP_2607,2,4;7
ECP_0501,hupB,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_0503,ybaV,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_0541,ushA,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_0547,ybaQ,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_0570,glxR,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_0575,ECP_0575,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_0575,ECP_0575,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;6
ECP_0583,ECP_0583,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;10
ECP_0652,ECP_0652,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_0665,ECP_0665,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_0687,ECP_0687,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_0688,ECP_0688,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_0690,ECP_0690,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_0699,ECP_0699,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0701,chiP,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_0711,ECP_0711,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_0716,ECP_0716,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;6
ECP_0742,ECP_0742,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_0750,tolA,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;7
ECP_0752,pal,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;6
ECP_0765,aroG,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_0768,ECP_0768,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;7
ECP_0774,ECP_0774,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;8
ECP_0783,ECP_0783,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;3
ECP_0790,ECP_0790,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;9
ECP_0804,ECP_0804,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_0814,ybiB,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;6
ECP_0816,ECP_0816,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_0820,ECP_0820,KFF-rplS JVpna-49 ECP_2607,2,1;3
ECP_0833,ECP_0833,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_0838,ECP_0838,KFF-rplS JVpna-49 ECP_2607,2,2;6
ECP_0843,ECP_0843,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0846,gsiD,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_0849,ECP_0849,KFF-rplS JVpna-49 ECP_2607,2,3;4
ECP_0857,ECP_0857,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_0863,ECP_0863,KFF-rplS JVpna-49 ECP_2607,2,3;4
ECP_0876,ECP_0876,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_0893,macA,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_0898,ECP_0898,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;9
ECP_0900,ECP_0900,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;5
ECP_0917,ycaP,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_0922,rpsA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_0936,ycbB,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;9
ECP_0940,ECP_0940,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_0940,ECP_0940,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;6
ECP_0940,ECP_0940,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_0941,ECP_0941,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;10
ECP_0951,zapC,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;4
ECP_0971,yccU,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_0984,ECP_0984,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_0989,gnsA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_0995,torA,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_0996,torD,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1023,ECP_1023,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;9
ECP_1041,mdoG,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_1041,mdoG,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1051,ECP_1051,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_1063,ECP_1063,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_1063,ECP_1063,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_1063,ECP_1063,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_1076,ECP_1076,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_1084,fabD,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_1085,ECP_1085,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;5
ECP_1085,ECP_1085,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1086,acpP,KFF-rplS JVpna-49 ECP_2607,2,3;7
ECP_1086,acpP,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_1098,thiK,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_1125,ECP_1125,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_1146,ECP_1146,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1157,ECP_1157,KFF-rplS JVpna-49 ECP_2607,2,7;8
ECP_1191,ECP_1191,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;4
ECP_1191,ECP_1191,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1192,ECP_1192,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_1196,ECP_1196,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_1216,ECP_1216,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_1221,ECP_1221,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_1243,ECP_1243,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_1244,ECP_1244,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_1247,ECP_1247,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_1248,ECP_1248,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1251,ECP_1251,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;10
ECP_1251,ECP_1251,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1252,ECP_1252,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_1256,ECP_1256,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1262,ychA,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_1273,narK,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;9
ECP_1281,rssA,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_1283,galU,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;8
ECP_1287,ECP_1287,KFF-rplS JVpna-49 ECP_2607,2,2;8
ECP_1306,ECP_1306,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_1323,ECP_1323,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1328,ECP_1328,KFF-rplS JVpna-49 ECP_2607,2,6;9
ECP_1336,ECP_1336,KFF-rplS JVpna-49 ECP_2607 reverse,2,9;10
ECP_1337,ECP_1337,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;9
ECP_1342,ECP_1342,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_1344,mexA,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1352,ECP_1352,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_1353,ECP_1353,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1356,pspA,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_1356,pspA,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_1359,pspD,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1362,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;4
ECP_1365,ycjQ,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;9
ECP_1368,ycjT,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_1381,ECP_1381,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;6
ECP_1383,ECP_1383,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1394,ECP_1394,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1395,zntB,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1400,ECP_1400,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1422,cybB,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_1442,ydcS,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_1455,NA,KFF-rplS JVpna-49 ECP_2607,2,2;6
ECP_1456,NA,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_1456,NA,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_1457,ECP_1457,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_1462,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;3
ECP_1463,NA,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_1489,ECP_1489,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;7
ECP_1498,NA,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_1498,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_1503,tam,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_1519,ECP_1519,KFF-rplS JVpna-49 ECP_2607,2,6;7
ECP_1530,ECP_1530,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_1531,ynfB,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_1539,ECP_1539,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_1541,ECP_1541,KFF-rplS JVpna-49 ECP_2607,2,4;8
ECP_1546,ECP_1546,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_1559,ECP_1559,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_1559,ECP_1559,KFF-rplS JVpna-49 ECP_2607,2,1;4
ECP_1575,rnfD,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_1577,rnfE,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_1582,ECP_1582,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;8
ECP_1588,ECP_1588,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_1611,ECP_1611,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1624,ECP_1624,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;10
ECP_1644,ydiQ,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1645,ydiR,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_1652,aroH,KFF-rplS JVpna-49 ECP_2607,2,3;6
ECP_1653,hemP,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_1657,ECP_1657,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_1661,ECP_1661,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_1661,ECP_1661,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_1676,ydjN,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_1705,nudG,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1710,ECP_1710,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_1727,gapA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_1735,yeaK,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_1739,yeaO,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_1745,ECP_1745,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_1752,yoaB,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1757,sdaA,KFF-rplS JVpna-49 ECP_2607 reverse,2,9;10
ECP_1763,yobD,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_1792,ECP_1792,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_1806,yebB,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;10
ECP_1817,ECP_1817,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_1827,ECP_1827,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_1827,ECP_1827,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;7
ECP_1837,uspC,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_1851,ECP_1851,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_1867,ompD,KFF-rplS JVpna-49 ECP_2607,2,7;8
ECP_1871,ECP_1871,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_1901,ECP_1901,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_1911,ECP_1911,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_1921,ECP_1921,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_1927,hns,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_1930,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_1931,NA,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_1958,nac,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;5
ECP_1965,ECP_1965,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_1975,ECP_1975,KFF-rplS JVpna-49 ECP_2607,2,4;9
ECP_1976,ECP_1976,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_1980,ECP_1980,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_1996,ECP_1996,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_1999,ECP_1999,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;9
ECP_2012,ECP_2012,KFF-rplS JVpna-49 ECP_2607,2,3;9
ECP_2021,ECP_2021,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2035,ECP_2035,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2043,ECP_2043,KFF-rplS JVpna-49 ECP_2607,2,4;9
ECP_2046,ECP_2046,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_2048,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_2049,ECP_2049,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2051,ECP_2051,KFF-rplS JVpna-49 ECP_2607,2,2;8
ECP_2051,ECP_2051,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_2053,ECP_2053,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;10
ECP_2058,ECP_2058,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_2070,ECP_2070,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_2070,ECP_2070,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_2071,ECP_2071,KFF-rplS JVpna-49 ECP_2607,2,1;6
ECP_2071,ECP_2071,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2074,ECP_2074,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_2075,ECP_2075,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2079,ECP_2079,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_2082,ECP_2082,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2090,ECP_2090,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2095,NA,KFF-rplS JVpna-49 ECP_2607,2,2;7
ECP_2130,ECP_2130,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_2145,yohN,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_2148,NA,KFF-rplS JVpna-49 ECP_2607,2,3;7
ECP_2149,ECP_2149,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_2161,yehR,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;9
ECP_2164,ECP_2164,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;5
ECP_2170,ECP_2170,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_2180,lrgA,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_2182,cdd,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_2187,ECP_2187,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;4
ECP_2188,ECP_2188,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_2203,yeiL,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_2204,ECP_2204,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_2215,lpxT,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_2218,yejA,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_2226,rplY,KFF-rplS JVpna-49 ECP_2607,2,3;7
ECP_2240,ECP_2240,KFF-rplS JVpna-49 ECP_2607,2,4;9
ECP_2243,ECP_2243,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_2244,ECP_2244,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2256,ECP_2256,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2268,atoB,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2271,ECP_2271,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_2332,ECP_2332,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_2340,ECP_2340,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_2348,ECP_2348,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_2354,ECP_2354,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2388,cscA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_2396,ECP_2396,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2398,ECP_2398,KFF-rplS JVpna-49 ECP_2607,2,6;7
