trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_4412,nnrD,KFF-nusG JVpna-47 ECP_4195,2,5;9
ECP_4424,rnr,KFF-nusG JVpna-47 ECP_4195,2,2;9
ECP_4434,ECP_4434,KFF-nusG JVpna-47 ECP_4195,2,1;10
ECP_4446,priB,KFF-nusG JVpna-47 ECP_4195 reverse,2,4;10
ECP_4471,ECP_4471,KFF-nusG JVpna-47 ECP_4195,2,5;7
ECP_4529,NA,KFF-nusG JVpna-47 ECP_4195,2,5;9
ECP_4547,ECP_4547,KFF-nusG JVpna-47 ECP_4195 reverse,2,6;9
ECP_4564,ECP_4564,KFF-nusG JVpna-47 ECP_4195,2,4;8
ECP_4569,ECP_4569,KFF-nusG JVpna-47 ECP_4195,2,2;3
ECP_4622,ECP_4622,KFF-nusG JVpna-47 ECP_4195,2,2;8
ECP_4676,ECP_4676,KFF-nusG JVpna-47 ECP_4195,2,4;6
