trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_0377,NA,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_0388,ECP_0388,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_0403,NA,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_0411,codB,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;9
ECP_0416,ECP_0416,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;8
ECP_0455,ECP_0455,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;6
ECP_0525,acrR,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;4
ECP_0546,higB,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;4
ECP_0569,hyi,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_0577,ECP_0577,KFF-csrA JVpna-50 ECP_2656 reverse,2,5;7
ECP_0620,ltrA,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;7
ECP_0623,entS,KFF-csrA JVpna-50 ECP_2656,2,4;8
ECP_0650,dpiB,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_0652,ECP_0652,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_4729,NA,KFF-csrA JVpna-50 ECP_2656,2,6;7
ECP_0716,ECP_0716,KFF-csrA JVpna-50 ECP_2656 reverse,2,7;8
ECP_0727,nei,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_0728,ECP_0728,KFF-csrA JVpna-50 ECP_2656,2,1;10
ECP_0734,sdhD,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;8
ECP_0737,ECP_0737,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_0764,ECP_0764,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;6
ECP_0768,ECP_0768,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;2
ECP_0780,ECP_0780,KFF-csrA JVpna-50 ECP_2656,2,5;6
ECP_0788,ECP_0788,KFF-csrA JVpna-50 ECP_2656,2,4;8
ECP_0792,bioD,KFF-csrA JVpna-50 ECP_2656 reverse,2,5;8
ECP_0795,moaA,KFF-csrA JVpna-50 ECP_2656,2,6;10
ECP_0801,ybhM,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_0821,rlmF,KFF-csrA JVpna-50 ECP_2656,2,1;2
ECP_0823,ECP_0823,KFF-csrA JVpna-50 ECP_2656,2,7;9
ECP_0827,ECP_0827,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_0856,cmr,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;4
ECP_0863,ECP_0863,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_0883,ECP_0883,KFF-csrA JVpna-50 ECP_2656,2,1;10
ECP_0907,serS,KFF-csrA JVpna-50 ECP_2656,2,1;5
ECP_0908,dmsA,KFF-csrA JVpna-50 ECP_2656 reverse,2,5;8
ECP_0925,msbA,KFF-csrA JVpna-50 ECP_2656,2,3;4
ECP_0940,ECP_0940,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_0940,ECP_0940,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_0944,pepN,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_0962,ECP_0962,KFF-csrA JVpna-50 ECP_2656,2,6;7
ECP_0973,ECP_0973,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;5
ECP_0975,ECP_0975,KFF-csrA JVpna-50 ECP_2656,2,8;9
ECP_1003,ECP_1003,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;5
ECP_1043,ECP_1043,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;7
ECP_1058,rimJ,KFF-csrA JVpna-50 ECP_2656,2,2;9
ECP_1090,ECP_1090,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1093,ECP_1093,KFF-csrA JVpna-50 ECP_2656,2,1;10
ECP_1117,ECP_1117,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1125,ECP_1125,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1151,ECP_1151,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1162,ECP_1162,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1176,ECP_1176,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_1191,ECP_1191,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1203,ariR,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;8
ECP_1210,ECP_1210,KFF-csrA JVpna-50 ECP_2656,2,3;9
ECP_1241,ECP_1241,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_1256,ECP_1256,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1263,kdsA,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;6
ECP_1268,ECP_1268,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1294,oppF,KFF-csrA JVpna-50 ECP_2656,2,1;3
ECP_1307,NA,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1316,rluB,KFF-csrA JVpna-50 ECP_2656,2,5;7
ECP_1321,ECP_1321,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_1350,ECP_1350,KFF-csrA JVpna-50 ECP_2656,2,3;9
ECP_1351,ECP_1351,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;5
ECP_1360,pspE,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_1366,ycjR,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_1385,ECP_1385,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1389,ECP_1389,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;9
ECP_1389,ECP_1389,KFF-csrA JVpna-50 ECP_2656,2,3;5
ECP_1391,ECP_1391,KFF-csrA JVpna-50 ECP_2656,2,6;9
ECP_1395,zntB,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1398,ECP_1398,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_1406,ECP_1406,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;6
ECP_1500,ECP_1500,KFF-csrA JVpna-50 ECP_2656,2,2;3
ECP_1500,ECP_1500,KFF-csrA JVpna-50 ECP_2656,2,7;8
ECP_1544,ECP_1544,KFF-csrA JVpna-50 ECP_2656,2,4;8
ECP_1567,add,KFF-csrA JVpna-50 ECP_2656,2,6;10
ECP_1576,rnfG,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_1603,ECP_1603,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_1615,ydhS,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;10
ECP_1615,ydhS,KFF-csrA JVpna-50 ECP_2656,2,4;6
ECP_1619,ECP_1619,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;8
ECP_1622,ECP_1622,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_1624,ECP_1624,KFF-csrA JVpna-50 ECP_2656,2,3;7
ECP_1674,yniC,KFF-csrA JVpna-50 ECP_2656,2,2;4
ECP_1730,ECP_1730,KFF-csrA JVpna-50 ECP_2656,2,3;9
ECP_1745,ECP_1745,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;9
ECP_1769,ECP_1769,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1784,ECP_1784,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_1804,ECP_1804,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_1809,ECP_1809,KFF-csrA JVpna-50 ECP_2656,2,1;7
ECP_1835,ECP_1835,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;4
ECP_1851,ECP_1851,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;6
ECP_1858,fliD,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;9
ECP_1861,amyA,KFF-csrA JVpna-50 ECP_2656,2,1;10
ECP_1864,yedF,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;6
ECP_1889,ECP_1889,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_1891,ECP_1891,KFF-csrA JVpna-50 ECP_2656,2,2;3
ECP_1909,ECP_1909,KFF-csrA JVpna-50 ECP_2656,2,7;10
ECP_1925,ECP_1925,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;9
ECP_1929,NA,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_1942,mbtB,KFF-csrA JVpna-50 ECP_2656,2,1;9
ECP_1966,ECP_1966,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_1972,ECP_1972,KFF-csrA JVpna-50 ECP_2656,2,2;9
ECP_1987,ECP_1987,KFF-csrA JVpna-50 ECP_2656,2,5;6
ECP_1987,ECP_1987,KFF-csrA JVpna-50 ECP_2656,2,5;7
ECP_1996,ECP_1996,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;6
ECP_2018,NA,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_2038,ECP_2038,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_2039,ECP_2039,KFF-csrA JVpna-50 ECP_2656,2,2;4
ECP_2043,ECP_2043,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_2066,hisH,KFF-csrA JVpna-50 ECP_2656,2,3;6
ECP_2102,NA,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_2122,ECP_2122,KFF-csrA JVpna-50 ECP_2656,2,2;5
ECP_2126,ECP_2126,KFF-csrA JVpna-50 ECP_2656,2,6;7
ECP_2167,ECP_2167,KFF-csrA JVpna-50 ECP_2656 reverse,2,6;10
ECP_2170,ECP_2170,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_2181,yohK,KFF-csrA JVpna-50 ECP_2656,2,1;9
ECP_2189,ECP_2189,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_2199,nfo,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;6
ECP_2211,ECP_2211,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;9
ECP_2259,rcsD,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;5
ECP_2275,ubiG,KFF-csrA JVpna-50 ECP_2656,2,3;10
ECP_2283,glpA,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_2313,yfbL,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_2322,ECP_2322,KFF-csrA JVpna-50 ECP_2656,2,1;5
ECP_2338,ECP_2338,KFF-csrA JVpna-50 ECP_2656,2,7;9
ECP_2367,ECP_2367,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_2387,ECP_2387,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_2395,evgS,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;7
ECP_2413,NA,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;2
ECP_2414,ECP_2414,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_2424,NA,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;4
ECP_2447,ECP_2447,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;8
ECP_2474,NA,KFF-csrA JVpna-50 ECP_2656,2,7;10
ECP_2490,ECP_2490,KFF-csrA JVpna-50 ECP_2656,2,5;7
ECP_2521,ECP_2521,KFF-csrA JVpna-50 ECP_2656,2,3;8
ECP_2530,ECP_2530,KFF-csrA JVpna-50 ECP_2656,2,6;9
ECP_2537,ECP_2537,KFF-csrA JVpna-50 ECP_2656,2,2;4
ECP_2539,yfhR,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;8
ECP_2555,ECP_2555,KFF-csrA JVpna-50 ECP_2656,2,6;9
ECP_2576,nadB,KFF-csrA JVpna-50 ECP_2656,2,3;8
ECP_2605,yfiN,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;4
ECP_4710,NA,KFF-csrA JVpna-50 ECP_2656 reverse,2,9;10
ECP_2678,ECP_2678,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_2678,ECP_2678,KFF-csrA JVpna-50 ECP_2656,2,3;6
ECP_2684,ECP_2684,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;4
ECP_2692,hypD,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_2743,ECP_2743,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_2758,ECP_2758,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_2784,fucP,KFF-csrA JVpna-50 ECP_2656,2,2;5
ECP_2792,ECP_2792,KFF-csrA JVpna-50 ECP_2656,2,6;10
ECP_2799,NA,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_2810,ECP_2810,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_2812,ECP_2812,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_2832,ECP_2832,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_2832,ECP_2832,KFF-csrA JVpna-50 ECP_2656,2,9;10
ECP_2851,ECP_2851,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_2854,ECP_2854,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_2856,MA20_16190,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;9
ECP_2868,ECP_2868,KFF-csrA JVpna-50 ECP_2656,2,1;9
ECP_2868,ECP_2868,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;2
ECP_2891,ECP_2891,KFF-csrA JVpna-50 ECP_2656,2,3;10
ECP_2890,ECP_2890,KFF-csrA JVpna-50 ECP_2656 reverse,2,5;9
ECP_2899,ECP_2899,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_2902,ECP_2902,KFF-csrA JVpna-50 ECP_2656,2,1;3
ECP_2928,hflC_2,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;6
ECP_2968,ECP_2968,KFF-csrA JVpna-50 ECP_2656,2,8;9
ECP_3001,NA,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;8
ECP_3096,yqhG,KFF-csrA JVpna-50 ECP_2656,2,4;8
ECP_3112,ECP_3112,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_3119,ECP_3119,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_3126,ECP_3126,KFF-csrA JVpna-50 ECP_2656,2,1;4
ECP_3127,tolC,KFF-csrA JVpna-50 ECP_2656,2,4;6
ECP_3127,tolC,KFF-csrA JVpna-50 ECP_2656,2,3;10
ECP_3135,ECP_3135,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_3161,yqjI,KFF-csrA JVpna-50 ECP_2656,2,5;7
ECP_3173,ECP_3173,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_3188,ECP_3188,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_3194,yqjD,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;10
ECP_3217,ECP_3217,KFF-csrA JVpna-50 ECP_2656,2,4;5
ECP_3219,sohA,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_3235,lpoA,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;7
ECP_3241,yfkM,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;2
ECP_3256,ECP_3256,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;7
ECP_3267,yhbY,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;8
ECP_3288,lptA,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;6
ECP_3292,ptsN,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_3330,ECP_3330,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;5
ECP_3362,NA,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;7
ECP_3393,ECP_3393,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;6
ECP_3408,ECP_3408,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_3429,ECP_3429,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;8
ECP_3429,ECP_3429,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;4
ECP_3471,ECP_3471,KFF-csrA JVpna-50 ECP_2656,2,4;8
ECP_3491,ECP_3491,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_3498,ECP_3498,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;8
ECP_3505,ECP_3505,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_3520,ECP_3520,KFF-csrA JVpna-50 ECP_2656,2,1;5
ECP_3522,ECP_3522,KFF-csrA JVpna-50 ECP_2656,2,1;3
ECP_3527,ECP_3527,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_3538,yrhA,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_3543,ECP_3543,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;5
ECP_3557,ECP_3557,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;4
ECP_3563,ECP_3563,KFF-csrA JVpna-50 ECP_2656,2,1;5
ECP_3567,dcrB,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;8
ECP_3593,NA,KFF-csrA JVpna-50 ECP_2656,2,3;9
ECP_3643,ECP_3643,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;10
ECP_3650,ECP_3650,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_3657,ECP_3657,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;2
ECP_3665,ECP_3665,KFF-csrA JVpna-50 ECP_2656,2,3;8
ECP_3681,ECP_3681,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_3722,ECP_3722,KFF-csrA JVpna-50 ECP_2656 reverse,2,7;9
ECP_3725,ECP_3725,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_3736,ECP_3736,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_3751,ECP_3751,KFF-csrA JVpna-50 ECP_2656,2,6;9
ECP_3761,ECP_3761,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_3781,ECP_3781,KFF-csrA JVpna-50 ECP_2656,2,3;5
ECP_3782,ECP_3782,KFF-csrA JVpna-50 ECP_2656,2,8;9
ECP_3783,ECP_3783,KFF-csrA JVpna-50 ECP_2656,2,3;7
ECP_3828,hlyB,KFF-csrA JVpna-50 ECP_2656,2,1;6
ECP_3832,ibrB,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;6
ECP_3854,ECP_3854,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_3884,ECP_3884,KFF-csrA JVpna-50 ECP_2656 reverse,2,5;7
ECP_3924,ECP_3924,KFF-csrA JVpna-50 ECP_2656,2,6;10
ECP_3929,ECP_3929,KFF-csrA JVpna-50 ECP_2656,2,1;4
ECP_3941,ECP_3941,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_3942,ECP_3942,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_3944,ECP_3944,KFF-csrA JVpna-50 ECP_2656,2,1;4
ECP_3957,NA,KFF-csrA JVpna-50 ECP_2656,2,8;10
ECP_3964,ilvD,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_3987,yifK,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_4006,yigB,KFF-csrA JVpna-50 ECP_2656,2,4;10
ECP_4008,ECP_4008,KFF-csrA JVpna-50 ECP_2656,2,4;7
ECP_4011,ECP_4011,KFF-csrA JVpna-50 ECP_2656 reverse,2,4;10
ECP_4011,ECP_4011,KFF-csrA JVpna-50 ECP_2656,2,7;8
ECP_4012,ECP_4012,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;3
ECP_4032,ECP_4032,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;7
ECP_4073,ECP_4073,KFF-csrA JVpna-50 ECP_2656,2,5;10
ECP_4094,yihX,KFF-csrA JVpna-50 ECP_2656,2,1;4
ECP_4114,ECP_4114,KFF-csrA JVpna-50 ECP_2656 reverse,2,7;8
ECP_4117,ECP_4117,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_4129,ECP_4129,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_4141,ECP_4141,KFF-csrA JVpna-50 ECP_2656 reverse,2,7;8
ECP_4151,ECP_4151,KFF-csrA JVpna-50 ECP_2656,2,3;10
ECP_4189,NA,KFF-csrA JVpna-50 ECP_2656,2,2;10
ECP_4193,tuf,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;4
ECP_4230,ECP_4230,KFF-csrA JVpna-50 ECP_2656 reverse,2,7;10
ECP_4246,yjbG,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_4254,ECP_4254,KFF-csrA JVpna-50 ECP_2656,2,2;9
ECP_4294,ECP_4294,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;7
ECP_4299,ECP_4299,KFF-csrA JVpna-50 ECP_2656,2,6;8
ECP_4312,NA,KFF-csrA JVpna-50 ECP_2656,2,1;5
ECP_4333,rpiB,KFF-csrA JVpna-50 ECP_2656,2,6;10
ECP_4347,ECP_4347,KFF-csrA JVpna-50 ECP_2656,2,3;7
ECP_4368,ECP_4368,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_4382,ECP_4382,KFF-csrA JVpna-50 ECP_2656,2,3;7
ECP_4383,ECP_4383,KFF-csrA JVpna-50 ECP_2656,2,7;9
ECP_4456,ECP_4456,KFF-csrA JVpna-50 ECP_2656,2,3;9
ECP_4458,ECP_4458,KFF-csrA JVpna-50 ECP_2656,2,6;7
ECP_4458,ECP_4458,KFF-csrA JVpna-50 ECP_2656 reverse,2,2;6
ECP_4461,fklB,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_4469,ECP_4469,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;10
ECP_4495,ECP_4495,KFF-csrA JVpna-50 ECP_2656,2,6;7
ECP_4523,ECP_4523,KFF-csrA JVpna-50 ECP_2656,2,1;4
ECP_4533,ECP_4533,KFF-csrA JVpna-50 ECP_2656,2,4;9
ECP_4554,NA,KFF-csrA JVpna-50 ECP_2656,2,1;6
ECP_4577,ECP_4577,KFF-csrA JVpna-50 ECP_2656,2,2;4
ECP_4597,ECP_4597,KFF-csrA JVpna-50 ECP_2656 reverse,2,1;3
ECP_4597,ECP_4597,KFF-csrA JVpna-50 ECP_2656,2,5;9
ECP_4612,ECP_4612,KFF-csrA JVpna-50 ECP_2656 reverse,2,3;5
ECP_4629,ECP_4629,KFF-csrA JVpna-50 ECP_2656,2,5;10
symR,NA,KFF-csrA JVpna-50 ECP_2656,2,2;10
ECP_4781,gpmB,KFF-csrA JVpna-50 ECP_2656,2,5;9
