trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_4076,yihI,KFF-ispH JVpna-93 ECP_0027 reverse,2,6;9
ECP_4096,dtd,KFF-ispH JVpna-93 ECP_0027,2,5;7
ECP_4119,kdgT,KFF-ispH JVpna-93 ECP_0027,2,3;8
ECP_4119,kdgT,KFF-ispH JVpna-93 ECP_0027,2,1;3
ECP_4131,yiiS,KFF-ispH JVpna-93 ECP_0027,2,3;6
ECP_4181,yijD,KFF-ispH JVpna-93 ECP_0027,2,5;9
ECP_4193,tuf,KFF-ispH JVpna-93 ECP_0027 reverse,2,4;6
ECP_4198,rplJ,KFF-ispH JVpna-93 ECP_0027,2,6;10
ECP_4208,ECP_4208,KFF-ispH JVpna-93 ECP_0027,2,4;8
ECP_4239,ECP_4239,KFF-ispH JVpna-93 ECP_0027,2,3;4
ECP_4273,tyrB,KFF-ispH JVpna-93 ECP_0027,2,4;7
ECP_4281,ECP_4281,KFF-ispH JVpna-93 ECP_0027,2,7;9
ECP_4289,yjcC,KFF-ispH JVpna-93 ECP_0027,2,5;10
ECP_4290,ECP_4290,KFF-ispH JVpna-93 ECP_0027,2,3;5
ECP_4299,ECP_4299,KFF-ispH JVpna-93 ECP_0027 reverse,2,1;4
ECP_4302,NA,KFF-ispH JVpna-93 ECP_0027,2,6;9
ECP_4321,ECP_4321,KFF-ispH JVpna-93 ECP_0027 reverse,2,2;4
ECP_4327,ECP_4327,KFF-ispH JVpna-93 ECP_0027,2,7;9
ECP_4339,ECP_4339,KFF-ispH JVpna-93 ECP_0027 reverse,2,1;2
ECP_4346,ECP_4346,KFF-ispH JVpna-93 ECP_0027,2,1;9
ECP_4348,ECP_4348,KFF-ispH JVpna-93 ECP_0027,2,2;9
ECP_4356,ECP_4356,KFF-ispH JVpna-93 ECP_0027,2,4;10
ECP_4379,ECP_4379,KFF-ispH JVpna-93 ECP_0027,2,4;7
ECP_4388,yjeI,KFF-ispH JVpna-93 ECP_0027,2,9;10
ECP_4398,ECP_4398,KFF-ispH JVpna-93 ECP_0027,2,7;8
ECP_4431,yjfC,KFF-ispH JVpna-93 ECP_0027,2,2;8
ECP_4466,ytfH,KFF-ispH JVpna-93 ECP_0027 reverse,2,1;2
ECP_4502,ECP_4502,KFF-ispH JVpna-93 ECP_0027,2,2;10
ECP_4573,ECP_4573,KFF-ispH JVpna-93 ECP_0027,2,6;10
ECP_4577,ECP_4577,KFF-ispH JVpna-93 ECP_0027,2,3;8
ECP_4581,ECP_4581,KFF-ispH JVpna-93 ECP_0027,2,3;10
ECP_4589,ECP_4589,KFF-ispH JVpna-93 ECP_0027,2,8;9
ECP_4635,ECP_4635,KFF-ispH JVpna-93 ECP_0027,2,4;10
ECP_4663,ECP_4663,KFF-ispH JVpna-93 ECP_0027 reverse,2,1;8
ECP_4759,osmY,KFF-ispH JVpna-93 ECP_0027,2,6;10
