"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp00860",22,"Up",0.048661512772976,0.103299000798774,8.14104998542616e-21,3.28355682745522e-20,"Porphyrin and chlorophyll metabolism"
"path:ecp00190",42,"Up",0.0553499721456439,0.115471493614188,0.000266933054078692,0.000414088455686176,"Oxidative phosphorylation"
"path:ecp00590",2,"Down",0.0593378147173671,0.121692806454261,1,1,"Arachidonic acid metabolism"
"path:ecp01053",13,"Up",0.0688174632829294,0.138781884287241,0.00288323460864085,0.00410436926641815,"Biosynthesis of siderophore group nonribosomal peptides"
"path:ecp01250",49,"Down",0.0795135990847524,0.155290886709327,3.97681374184793e-28,4.00995385636333e-27,"Biosynthesis of nucleotide sugars"
"path:ecp01120",257,"Up",0.0795705369915562,0.155290886709327,4.54868253923969e-40,2.75195293624001e-38,"Microbial metabolism in diverse environments"
"path:ecp00061",14,"Down",0.0856578314004327,0.164517422213529,4.85790847788919e-11,1.06873986513562e-10,"Fatty acid biosynthesis"
"path:ecp03060",18,"Down",0.0880554241117713,0.166057439488669,5.19823865199571e-07,8.98552681273544e-07,"Protein export"
"path:ecp00740",12,"Down",0.0892044096426737,0.166057439488669,4.48573327625479e-06,7.33478008684905e-06,"Riboflavin metabolism"
"path:ecp00440",7,"Down",0.0907878009844069,0.166444301804746,0.998806547581002,1,"Phosphonate and phosphinate metabolism"
"path:ecp00760",24,"Up",0.0945428911802177,0.170741639295617,8.00994615421081e-19,2.76915281331288e-18,"Nicotinate and nicotinamide metabolism"
"path:ecp00630",41,"Up",0.0977354308640021,0.173911575508004,4.00717526245283e-15,1.10197319717453e-14,"Glyoxylate and dicarboxylate metabolism"
"path:ecp00350",9,"Up",0.100531938984191,0.176295139378075,0.00278550231401074,0.0040124497618488,"Tyrosine metabolism"
"path:ecp00430",6,"Down",0.108251898568512,0.187121138954142,0.0301787020916705,0.0414957153760469,"Taurine and hypotaurine metabolism"
"path:ecp00270",39,"Up",0.116388449889154,0.198352146994192,1.65801396212942e-21,6.91792032474689e-21,"Cysteine and methionine metabolism"
"path:ecp00310",19,"Up",0.126208699714218,0.212100731464171,1.76530810916672e-09,3.56003802015289e-09,"Lysine degradation"
"path:ecp00071",13,"Up",0.139594108314979,0.231382015152226,2.11555293803036e-11,4.7404056574384e-11,"Fatty acid degradation"
"path:ecp01230",124,"Up",0.145432777659222,0.237802244550889,8.21443446390664e-18,2.54858094905821e-17,"Biosynthesis of amino acids"
"path:ecp00521",6,"Down",0.150073077610022,0.241148140406876,0.0026586341767974,0.00387584018545163,"Streptomycin biosynthesis"
"path:ecp00600",2,"Up",0.151464947693575,0.241148140406876,1,1,"Sphingolipid metabolism"
"path:ecp01220",5,"Up",0.16094863465177,0.25291928302421,0.0428593641297882,0.0582694725809481,"Degradation of aromatic compounds"
"path:ecp00260",39,"Up",0.181933603283783,0.282230333299202,8.38474961432991e-13,2.07051980272228e-12,"Glycine, serine and threonine metabolism"
"path:ecp00340",8,"Down",0.191703727100792,0.293622164293618,0.75743749024426,0.907425112074806,"Histidine metabolism"
"path:ecp01212",21,"Down",0.201991454156184,0.305512074411228,2.84979426565101e-20,1.07757845669929e-19,"Fatty acid metabolism"
"path:ecp00051",54,"Up",0.210502227123077,0.314453944220892,1.2934783167388e-13,3.4024103548999e-13,"Fructose and mannose metabolism"
"path:ecp00362",7,"Up",0.214529106092056,0.316561241916327,0.0939073361877853,0.12218051267443,"Benzoate degradation"
"path:ecp00360",10,"Up",0.221752049254464,0.323277083852893,0.0129645701109249,0.0182408486444409,"Phenylalanine metabolism"
"path:ecp00380",12,"Up",0.253024533433216,0.364475816016894,5.02642999033254e-05,7.89867569909399e-05,"Tryptophan metabolism"
"path:ecp03410",13,"Down",0.262882733382012,0.374221302814393,4.0429183268908e-06,6.70127558292858e-06,"Base excision repair"
"path:ecp00052",41,"Down",0.270891493698501,0.381138031831612,8.39413358075343e-17,2.47729308114918e-16,"Galactose metabolism"
"path:ecp00920",30,"Down",0.27518275329336,0.382725438488466,0.0682394845778386,0.090736017955148,"Sulfur metabolism"
"path:ecp00730",14,"Down",0.288515208624038,0.396708411858053,0.00221466777887615,0.00326798538102456,"Thiamine metabolism"
"path:ecp00640",34,"Up",0.304729739590359,0.414295488656555,1.33108210323962e-29,1.61060934491994e-28,"Propanoate metabolism"
"path:ecp00220",20,"Up",0.318195379421057,0.427796010110532,6.46311461590548e-18,2.05799175927517e-17,"Arginine biosynthesis"
"path:ecp00330",22,"Down",0.332080357076122,0.439580488072713,1.15720442405925e-19,4.24308288821723e-19,"Arginine and proline metabolism"
"path:ecp00910",23,"Up",0.334226486799088,0.439580488072713,7.84517041135314e-09,1.50677082503767e-08,"Nitrogen metabolism"
"path:ecp00900",13,"Down",0.361284382136322,0.466299369344248,1.961796821153e-11,4.47881915772666e-11,"Terpenoid backbone biosynthesis"
"path:ecp00401",4,"Down",0.362249096845945,0.466299369344248,1,1,"Novobiocin biosynthesis"
"path:ecp00903",2,"Up",0.383427395032519,0.483278279155571,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Up",0.383427395032519,0.483278279155571,1,1,"Caprolactam degradation"
"path:ecp00643",2,"Down",0.387457372297942,0.483323113897433,1,1,"Styrene degradation"
"path:ecp00550",23,"Up",0.419030902161171,0.517374889403078,4.75151359594666e-22,2.05333266110552e-21,"Peptidoglycan biosynthesis"
"path:ecp00010",54,"Up",0.520953804201729,0.636721316246558,8.46802590135081e-41,1.02463113406345e-38,"Glycolysis / Gluconeogenesis"
"path:ecp02040",45,"Up",0.533026266309468,0.644961782234456,0.00116973285799047,0.00174737871378823,"Flagellar assembly"
"path:ecp00511",3,"Down",0.542812923859171,0.650300631554057,1,1,"Other glycan degradation"
"path:ecp00030",35,"Down",0.556321901500968,0.653566532238224,2.98952396726039e-26,2.26082750024067e-25,"Pentose phosphate pathway"
"path:ecp00410",11,"Up",0.556341758847414,0.653566532238224,0.979600117405026,1,"beta-Alanine metabolism"
"path:ecp00750",10,"Down",0.577982583902382,0.668069989567558,0.000640346996407155,0.000980784640066655,"Vitamin B6 metabolism"
"path:ecp00300",14,"Up",0.579730156236311,0.668069989567558,2.91707047009925e-09,5.69299236906467e-09,"Lysine biosynthesis"
"path:ecp00523",3,"Up",0.615051781879041,0.695525846797794,1,1,"Polyketide sugar unit biosynthesis"
"path:ecp00525",3,"Up",0.615051781879041,0.695525846797794,1,1,"Acarbose and validamycin biosynthesis"
"path:ecp00332",2,"Down",0.641743944478078,0.718990900757846,1,1,"Carbapenem biosynthesis"
"path:ecp00121",1,"Down",0.664924084034693,0.738126735488054,0.664924084034693,0.804558141681979,"Secondary bile acid biosynthesis"
"path:ecp03420",8,"Down",0.734559993811934,0.808015993193127,0.224801882247871,0.280422966515385,"Nucleotide excision repair"
"path:ecp00470",14,"Down",0.807540238815953,0.877746717604177,3.04736811125605e-08,5.67279294556896e-08,"D-Amino acid metabolism"
"path:ecp01100",898,"Up",0.820269848210752,0.877746717604177,6.43728135052713e-31,1.09429325953231e-29,"Metabolic pathways"
"path:ecp00400",22,"Down",0.83903815390826,0.877746717604177,1.21001131123629e-07,2.15310836264105e-07,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:ecp00281",5,"Up",0.847251774899927,0.877746717604177,1,1,"Geraniol degradation"
"path:ecp00261",9,"Down",0.848266588217069,0.877746717604177,0.0711996081491292,0.0936429628917894,"Monobactam biosynthesis"
"path:ecp00542",1,"Down",0.853619334969084,0.877746717604177,0.853619334969084,1,"O-Antigen repeat unit biosynthesis"
"path:ecp01110",355,"Up",0.854089334287327,0.877746717604177,2.03622245311355e-27,1.75987797733385e-26,"Biosynthesis of secondary metabolites"
"path:ecp00780",15,"Down",0.855984402291677,0.877746717604177,4.59999274216272e-12,1.11319824360338e-11,"Biotin metabolism"
"path:ecp00627",5,"Up",0.884281653519663,0.894020082517022,1,1,"Aminobenzoate degradation"
"path:ecp00040",37,"Up",0.886631486793741,0.894020082517022,1.33450853565633e-24,7.33979694610984e-24,"Pentose and glucuronate interconversions"
"path:ecp00450",17,"Up",0.927828667403057,0.927828667403057,2.68978451435769e-10,5.61144700409104e-10,"Selenocompound metabolism"
