"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp00280",11,"Up",6.4670403316475e-09,2.69831682803223e-08,9.74573840542124e-10,1.59355992845401e-09,"Valine, leucine and isoleucine degradation"
"path:ecp01040",3,"Down",6.9329655786189e-09,2.79629611670963e-08,0.111121261121995,0.13054051063846,"Biosynthesis of unsaturated fatty acids"
"path:ecp00020",34,"Up",9.55314472489205e-09,3.72880810229658e-08,1.00402226160313e-26,5.78508065018946e-26,"Citrate cycle (TCA cycle)"
"path:ecp00750",10,"Down",1.63419929418961e-08,6.17931608115446e-08,1.621960349396e-07,2.39338051557214e-07,"Vitamin B6 metabolism"
"path:ecp03018",17,"Down",1.79929699050203e-08,6.59742229850743e-08,6.43299154275933e-14,1.29731996112313e-13,"RNA degradation"
"path:ecp04122",18,"Down",2.15544623157876e-08,7.6708527653244e-08,8.57777186986057e-15,1.82089543202303e-14,"Sulfur relay system"
"path:ecp00740",12,"Down",2.26143141747511e-08,7.81809147184251e-08,4.40645480722323e-08,6.66476289592514e-08,"Riboflavin metabolism"
"path:ecp00541",19,"Down",3.33471214719127e-08,1.12083380502818e-07,2.29511895767567e-18,5.66753865058687e-18,"O-Antigen nucleotide sugar biosynthesis"
"path:ecp00562",3,"Down",3.62696539588404e-08,1.18611571054586e-07,0.0585029574298647,0.0700877014753824,"Inositol phosphate metabolism"
"path:ecp03410",13,"Down",5.02069205825318e-08,1.59869405012799e-07,7.33528415556536e-11,1.2863324388745e-10,"Base excision repair"
"path:ecp03010",55,"Down",5.41501870221915e-08,1.68004426402184e-07,2.92021520980618e-11,5.4360929290238e-11,"Ribosome"
"path:ecp00633",7,"Up",5.74623222000652e-08,1.73823524655197e-07,2.50979173961054e-06,3.53121861038228e-06,"Nitrotoluene degradation"
"path:ecp02024",57,"Up",7.99119061320024e-08,2.3583757663347e-07,7.47933294035177e-21,2.05681655859674e-20,"Quorum sensing"
"path:ecp00785",3,"Down",8.48690433153918e-08,2.44503672408629e-07,0.107047759033324,0.126988027872864,"Lipoic acid metabolism"
"path:ecp00590",2,"Down",9.96636735794462e-08,2.75054160157594e-07,0.42277349084332,0.478089648523754,"Arachidonic acid metabolism"
"path:ecp00362",7,"Up",1.00019694602761e-07,2.75054160157594e-07,0.000631965133828115,0.000822234206378515,"Benzoate degradation"
"path:ecp01100",898,"Down",1.07190075220802e-07,2.88222202260379e-07,4.34435062909333e-25,1.81264284869067e-24,"Metabolic pathways"
"path:ecp01210",26,"Up",1.28988620514263e-07,3.39296153961431e-07,1.12811163341841e-17,2.67650014987506e-17,"2-Oxocarboxylic acid metabolism"
"path:ecp03020",4,"Down",1.33569604869315e-07,3.43870684876323e-07,0.0327977837736896,0.0396853183661644,"RNA polymerase"
"path:ecp00340",8,"Down",1.69404205155816e-07,4.2703976716362e-07,0.00323317763362556,0.00407515097571555,"Histidine metabolism"
"path:ecp00521",6,"Down",1.83583588464094e-07,4.53339065390927e-07,0.000231320588870132,0.000304236861448761,"Streptomycin biosynthesis"
"path:ecp03060",18,"Down",2.62549693350637e-07,6.35370257908542e-07,5.63505331100784e-13,1.09974427521282e-12,"Protein export"
"path:ecp03070",56,"Down",2.84525869274543e-07,6.75051572200387e-07,4.23579424928883e-30,1.00453020409249e-28,"Bacterial secretion system"
"path:ecp03430",22,"Down",3.12172341785853e-07,7.2640102607862e-07,8.72375544350609e-20,2.24590299715795e-19,"Mismatch repair"
"path:ecp00565",1,"Down",3.83978968237801e-07,8.76631229373094e-07,3.83978968237801e-07,5.59776568153903e-07,"Ether lipid metabolism"
"path:ecp01110",355,"Down",4.74907171152727e-07,1.06414384647185e-06,2.59114628005597e-25,1.16121740698804e-24,"Biosynthesis of secondary metabolites"
"path:ecp00040",37,"Up",6.62198158782134e-07,1.4568359493207e-06,1.06812414945942e-30,4.308100736153e-29,"Pentose and glucuronate interconversions"
"path:ecp00310",19,"Up",1.06028136561429e-06,2.29096509355945e-06,3.62239186565274e-15,7.82695385257109e-15,"Lysine degradation"
"path:ecp00550",23,"Down",1.11781998074267e-06,2.37291609947129e-06,1.53083733124194e-17,3.56214071308221e-17,"Peptidoglycan biosynthesis"
"path:ecp00903",2,"Up",1.32963803302721e-06,2.72688477959818e-06,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Up",1.32963803302721e-06,2.72688477959818e-06,1,1,"Caprolactam degradation"
"path:ecp00061",14,"Down",1.46143543909588e-06,2.94722813551003e-06,4.5411979549306e-09,7.23006516508687e-09,"Fatty acid biosynthesis"
"path:ecp01501",21,"Up",5.53635427297764e-06,1.09819486398409e-05,3.94697885591757e-20,1.03822704688267e-19,"beta-Lactam resistance"
"path:ecp00010",54,"Down",8.40554429712051e-06,1.64043687088965e-05,1.03314955234105e-24,4.16703652777555e-24,"Glycolysis / Gluconeogenesis"
"path:ecp00332",2,"Down",1.0992277582068e-05,2.11121521814322e-05,0.47890624298704,0.536552364828073,"Carbapenem biosynthesis"
"path:ecp00281",5,"Up",1.70497437963486e-05,3.22346718649715e-05,0.216294187918074,0.251649968635451,"Geraniol degradation"
"path:ecp03420",8,"Down",2.54233799948879e-05,4.73265996827914e-05,5.85641672689007e-05,7.96209465116515e-05,"Nucleotide excision repair"
"path:ecp00780",15,"Down",6.26266801257995e-05,0.000114815580230632,3.36066586461667e-14,7.01104430376926e-14,"Biotin metabolism"
"path:ecp00071",13,"Up",7.9596213533582e-05,0.000143748385635275,1.45985720698708e-10,2.45337113951995e-10,"Fatty acid degradation"
"path:ecp00380",12,"Up",9.44630130933165e-05,0.000168088596827813,5.50285775314976e-11,9.79184982545767e-11,"Tryptophan metabolism"
"path:ecp00900",13,"Down",0.000142941691403182,0.000250665864634566,1.17150054666566e-10,2.02502237352207e-10,"Terpenoid backbone biosynthesis"
"path:ecp00450",17,"Down",0.000182347593716859,0.000315200840567714,5.0923826402546e-18,1.23235659894161e-17,"Selenocompound metabolism"
"path:ecp00860",22,"Down",0.000189652849082639,0.000323211193507032,1.71129050050403e-19,4.31387813668723e-19,"Porphyrin and chlorophyll metabolism"
"path:ecp00361",2,"Up",0.000198342044406943,0.000324316045584326,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:ecp00364",2,"Up",0.000198342044406943,0.000324316045584326,1,1,"Fluorobenzoate degradation"
"path:ecp00623",2,"Up",0.000198342044406943,0.000324316045584326,1,1,"Toluene degradation"
"path:ecp00630",41,"Up",0.00020288120725752,0.000327315014375465,8.95177901554622e-27,5.70086979411101e-26,"Glyoxylate and dicarboxylate metabolism"
"path:ecp01230",124,"Down",0.000233251784661012,0.000368845674769504,1.27480981297575e-25,6.42716614041942e-25,"Biosynthesis of amino acids"
"path:ecp00520",54,"Down",0.00023471997485332,0.000368845674769504,8.27177024793058e-26,4.35167043478087e-25,"Amino sugar and nucleotide sugar metabolism"
"path:ecp00500",41,"Up",0.000492636814301883,0.00076421864782728,2.98776802095617e-23,1.03291408724485e-22,"Starch and sucrose metabolism"
"path:ecp00270",39,"Down",0.000594280755014201,0.00091022748552808,6.27545064103815e-27,4.46664427979774e-26,"Cysteine and methionine metabolism"
"path:ecp00350",9,"Down",0.000661322247598987,0.00100024989949347,5.93760299087641e-07,8.55297573685769e-07,"Tyrosine metabolism"
"path:ecp00300",14,"Down",0.000697178203317622,0.00104146373582015,4.47037752621829e-11,8.07336836824497e-11,"Lysine biosynthesis"
"path:ecp00730",14,"Down",0.00165124662581551,0.00243659563077655,1.02426558821326e-11,1.93650212771569e-11,"Thiamine metabolism"
"path:ecp00640",34,"Up",0.00198516003067302,0.00289402847845103,1.01680181142346e-29,1.75761455974626e-28,"Propanoate metabolism"
"path:ecp00220",20,"Down",0.00216887797815776,0.00312421708758439,7.67767686979238e-24,2.81514818559054e-23,"Arginine biosynthesis"
"path:ecp00511",3,"Up",0.00226335326096904,0.00322194993620298,1,1,"Other glycan degradation"
"path:ecp02060",43,"Up",0.00322118678388963,0.00453213489361216,4.29658246088958e-21,1.26801579943327e-20,"Phosphotransferase system (PTS)"
"path:ecp01212",21,"Down",0.00481309400279395,0.00669407326825365,2.4799999560863e-17,5.66188669219702e-17,"Fatty acid metabolism"
"path:ecp00260",39,"Down",0.00519637982368538,0.0071450222575674,8.99368314151528e-24,3.20069311800985e-23,"Glycine, serine and threonine metabolism"
"path:ecp00540",39,"Down",0.00687354147890341,0.00934492717918329,3.65186133460508e-28,4.01704746806559e-27,"Lipopolysaccharide biosynthesis"
"path:ecp02010",181,"Up",0.0136358104614991,0.0183325896204599,2.13024579914013e-25,1.02869869557827e-24,"ABC transporters"
"path:ecp00561",13,"Up",0.0156910216495435,0.0208638859296127,1.41905680653618e-06,2.02006910106916e-06,"Glycerolipid metabolism"
"path:ecp00760",24,"Down",0.0175705827955571,0.022920410355351,9.60506415962397e-27,5.78508065018946e-26,"Nicotinate and nicotinamide metabolism"
"path:ecp00430",6,"Down",0.0176165137441954,0.022920410355351,0.000869201115078367,0.00111886526515407,"Taurine and hypotaurine metabolism"
"path:ecp00600",2,"Up",0.0192564379466009,0.0247875424631777,1,1,"Sphingolipid metabolism"
"path:ecp00910",23,"Up",0.0292292707142222,0.037228860593904,5.08455580203234e-23,1.66278716769166e-22,"Nitrogen metabolism"
"path:ecp00770",24,"Up",0.0327738051423984,0.0413086502315646,3.09043960141846e-20,8.30984870603631e-20,"Pantothenate and CoA biosynthesis"
"path:ecp00261",9,"Down",0.0343593549347482,0.0427823349501762,4.93259845987713e-06,6.86028061661071e-06,"Monobactam biosynthesis"
"path:ecp00410",11,"Up",0.0346501555794816,0.0427823349501762,1.47135113595706e-08,2.28248060834364e-08,"beta-Alanine metabolism"
"path:ecp00592",3,"Down",0.0370711132884144,0.0453091384636176,0.246675610407546,0.2842642748506,"alpha-Linolenic acid metabolism"
"path:ecp01200",119,"Down",0.0683536336624464,0.0827078967315601,7.29136240514157e-27,4.90141583901183e-26,"Carbon metabolism"
"path:ecp02040",45,"Up",0.08648136020126,0.103606382023292,1.52995807459316e-26,8.41476941026237e-26,"Flagellar assembly"
"path:ecp00523",3,"Down",0.105103457233899,0.123471051701959,1,1,"Polyketide sugar unit biosynthesis"
"path:ecp00525",3,"Down",0.105103457233899,0.123471051701959,1,1,"Acarbose and validamycin biosynthesis"
"path:ecp01053",13,"Up",0.12546944624334,0.145978874956193,7.61890137782934e-05,0.000101306271067841,"Biosynthesis of siderophore group nonribosomal peptides"
"path:ecp00360",10,"Down",0.148583080837566,0.17122431220329,1.90898261544557e-08,2.92388476542928e-08,"Phenylalanine metabolism"
"path:ecp00480",24,"Down",0.199088081643345,0.227260923385328,4.98114150789667e-30,1.00453020409249e-28,"Glutathione metabolism"
"path:ecp00052",41,"Up",0.253615888248891,0.284901828524615,1.16133113067887e-28,1.75651333515179e-27,"Galactose metabolism"
"path:ecp00627",5,"Up",0.254292541162467,0.284901828524615,0.944231838606657,1,"Aminobenzoate degradation"
"path:ecp00542",1,"Down",0.339104651296499,0.376437273457582,0.339104651296499,0.387091158555438,"O-Antigen repeat unit biosynthesis"
"path:ecp00440",7,"Up",0.343633925199852,0.377997317719837,1,1,"Phosphonate and phosphinate metabolism"
"path:ecp00620",61,"Up",0.430505314096885,0.467238102755106,1.35605625407862e-27,1.11974197345096e-26,"Pyruvate metabolism"
"path:ecp00190",42,"Down",0.432484855442743,0.467238102755106,3.76286711548883e-09,6.07075894632198e-09,"Oxidative phosphorylation"
"path:ecp01220",5,"Down",0.536396404890292,0.574371371608189,0.00317753789133845,0.00404717984054687,"Degradation of aromatic compounds"
"path:ecp00564",27,"Down",0.609247937537879,0.646657898614767,1.74463737214475e-34,1.05550561014758e-32,"Glycerophospholipid metabolism"
"path:ecp01120",257,"Up",0.630304816236961,0.663190284910194,1.40136884769039e-27,1.11974197345096e-26,"Microbial metabolism in diverse environments"
"path:ecp00625",4,"Down",0.795396086718958,0.822589115324735,0.0133060117270622,0.0164288512140258,"Chloroalkane and chloroalkene degradation"
"path:ecp00626",4,"Down",0.795396086718958,0.822589115324735,0.0133060117270622,0.0164288512140258,"Naphthalene degradation"
"path:ecp00121",1,"Up",0.823234107748582,0.844163788454054,0.823234107748582,0.913865385665857,"Secondary bile acid biosynthesis"
"path:ecp00920",30,"Down",0.844034292660621,0.858219742957439,1.48065054340623e-27,1.11974197345096e-26,"Sulfur metabolism"
"path:ecp00051",54,"Down",0.907890796307756,0.915456552943654,2.96476782073912e-30,8.96842265773582e-29,"Fructose and mannose metabolism"
"path:ecp00643",2,"Down",0.95471028005409,0.95471028005409,1,1,"Styrene degradation"
