"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp02026",49,"Up",6.47730156112504e-09,4.89845930560081e-08,8.11181623368217e-28,1.09058862697282e-26,"Biofilm formation - Escherichia coli"
"path:ecp02020",159,"Up",9.50640987948451e-09,6.76632703186839e-08,4.46329764928044e-34,2.70029507781467e-32,"Two-component system"
"path:ecp03440",27,"Down",1.09874136169061e-08,7.38598359803132e-08,2.64986299165686e-17,6.679862958135e-17,"Homologous recombination"
"path:ecp00330",22,"Down",1.53271130004189e-08,9.7252268914692e-08,7.84175072278501e-22,2.8753085983545e-21,"Arginine and proline metabolism"
"path:ecp00130",21,"Down",1.60747551925111e-08,9.7252268914692e-08,2.73271445518342e-14,6.01197180140353e-14,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:ecp00290",16,"Up",3.38679952636969e-08,1.95144163186063e-07,1.96238917590062e-08,3.12433013531546e-08,"Valine, leucine and isoleucine biosynthesis"
"path:ecp00250",31,"Down",4.71223570514063e-08,2.59172963782734e-07,2.48530374429702e-25,1.66976684220321e-24,"Alanine, aspartate and glutamate metabolism"
"path:ecp03010",55,"Down",7.19390835744015e-08,3.78462135326199e-07,5.07598198765925e-10,8.77419743581098e-10,"Ribosome"
"path:ecp03430",22,"Down",8.12694939213737e-08,4.09733698520259e-07,7.18850770237291e-17,1.77512128976964e-16,"Mismatch repair"
"path:ecp03070",56,"Down",8.50153620354625e-08,4.11474352251638e-07,1.06827926101215e-27,1.17510718711336e-26,"Bacterial secretion system"
"path:ecp00660",12,"Up",1.31968719606712e-07,6.141621181697e-07,2.96209098179737e-07,4.48016260996853e-07,"C5-Branched dibasic acid metabolism"
"path:ecp00541",19,"Down",1.76250684463149e-07,7.89864178520037e-07,8.53886366179907e-14,1.81263597031173e-13,"O-Antigen nucleotide sugar biosynthesis"
"path:ecp01210",26,"Up",5.04229743976967e-07,2.17899282218618e-06,1.3137900823659e-14,2.94386296233841e-14,"2-Oxocarboxylic acid metabolism"
"path:ecp02024",57,"Up",5.50699576640206e-07,2.29774650942982e-06,7.55176597869129e-20,2.1250318219108e-19,"Quorum sensing"
"path:ecp00785",3,"Down",9.40635446057399e-07,3.79389629909818e-06,0.175566374091803,0.210331992723843,"Lipoic acid metabolism"
"path:ecp00030",35,"Down",1.03130903254459e-06,4.0254320302547e-06,1.14028786773326e-24,6.27158327253294e-24,"Pentose phosphate pathway"
"path:ecp00562",3,"Down",1.4304119268689e-06,5.40874509847304e-06,0.0835313816843387,0.10313568554903,"Inositol phosphate metabolism"
"path:ecp00010",54,"Down",1.57759522720398e-06,5.78451583308125e-06,3.69188786601784e-26,2.79199019867599e-25,"Glycolysis / Gluconeogenesis"
"path:ecp00053",19,"Up",1.95267530023685e-06,6.83023620172458e-06,8.26538193780726e-11,1.56267377261669e-10,"Ascorbate and aldarate metabolism"
"path:ecp00430",6,"Down",1.97568815752364e-06,6.83023620172458e-06,0.00192299208810929,0.00261440497372162,"Taurine and hypotaurine metabolism"
"path:ecp00340",8,"Down",3.85194443810067e-06,1.29468132502828e-05,0.011440054479676,0.0147260275749021,"Histidine metabolism"
"path:ecp01250",49,"Down",3.97935948068408e-06,1.30135810043993e-05,5.18442651279904e-24,2.24041288588816e-23,"Biosynthesis of nucleotide sugars"
"path:ecp00565",1,"Down",6.03090555887408e-06,1.92036729637833e-05,6.03090555887408e-06,8.89926308077761e-06,"Ether lipid metabolism"
"path:ecp00730",14,"Down",2.16228862982286e-05,6.70863908227094e-05,1.74034559230548e-08,2.80775755558618e-08,"Thiamine metabolism"
"path:ecp00521",6,"Down",2.59569182842005e-05,7.85196778097066e-05,0.00202727081254284,0.00272555298130759,"Streptomycin biosynthesis"
"path:ecp00740",12,"Down",3.36136152520824e-05,9.78631466012234e-05,4.96982478550943e-08,7.70959998777744e-08,"Riboflavin metabolism"
"path:ecp00561",13,"Up",3.39690260929866e-05,9.78631466012234e-05,1.05581164634596e-05,1.52087153818882e-05,"Glycerolipid metabolism"
"path:ecp03420",8,"Down",4.40489098643867e-05,0.000123631762128665,0.000435984817716721,0.000599479124360491,"Nucleotide excision repair"
"path:ecp00500",41,"Up",4.49570044104236e-05,0.000123631762128665,1.26278926519823e-17,3.39550002419968e-17,"Starch and sucrose metabolism"
"path:ecp00362",7,"Up",4.92812605142457e-05,0.000132511833827194,0.0108595617138588,0.0141291071760959,"Benzoate degradation"
"path:ecp00401",4,"Down",8.20193610947694e-05,0.000215746580271024,0.264678824192849,0.313899743822966,"Novobiocin biosynthesis"
"path:ecp00633",7,"Up",0.000174863742730537,0.000450181124902021,7.65652211686345e-06,1.1161917784825e-05,"Nitrotoluene degradation"
"path:ecp00460",7,"Down",0.000183310872596276,0.000462096158003112,2.2391640492045e-05,3.15045174364819e-05,"Cyanoamino acid metabolism"
"path:ecp00280",11,"Up",0.000202348343857171,0.000499676522586074,6.90732706959523e-11,1.32664535781115e-10,"Valine, leucine and isoleucine degradation"
"path:ecp01100",898,"Down",0.000301994603699989,0.000730826940953974,5.86396518723504e-25,3.37876089359733e-24,"Metabolic pathways"
"path:ecp00400",22,"Down",0.000324431275948867,0.000769729105682607,9.72857230939349e-21,2.94289312359153e-20,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:ecp00020",34,"Up",0.000367814509147206,0.000855876069361768,3.05676101994076e-28,4.6233510426604e-27,"Citrate cycle (TCA cycle)"
"path:ecp00310",19,"Up",0.000519414057535666,0.00118583209361916,1.84841947540203e-17,4.75869694731161e-17,"Lysine degradation"
"path:ecp01040",3,"Down",0.00057800295888076,0.00129515477823282,0.277329291055718,0.322661963632134,"Biosynthesis of unsaturated fatty acids"
"path:ecp00592",3,"Down",0.000656933592647264,0.00144525390382398,0.467233266660471,0.538430716818257,"alpha-Linolenic acid metabolism"
"path:ecp00903",2,"Up",0.00118354369640213,0.00251243486429224,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Up",0.00118354369640213,0.00251243486429224,1,1,"Caprolactam degradation"
"path:ecp00361",2,"Up",0.0013008820835124,0.00262344553508334,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:ecp00364",2,"Up",0.0013008820835124,0.00262344553508334,1,1,"Fluorobenzoate degradation"
"path:ecp00623",2,"Up",0.0013008820835124,0.00262344553508334,1,1,"Toluene degradation"
"path:ecp03060",18,"Down",0.00140311116414215,0.00278322050592131,1.68770600399185e-10,3.09412767398506e-10,"Protein export"
"path:ecp01502",7,"Down",0.00179984881057826,0.00351260816258015,0.00243187232197039,0.00323358847207052,"Vancomycin resistance"
"path:ecp01110",355,"Down",0.00205070424978787,0.00393865419403702,1.60674295946781e-25,1.14362292997414e-24,"Biosynthesis of secondary metabolites"
"path:ecp00040",37,"Up",0.0026819746153342,0.00507060825711622,4.06518294457346e-30,1.63962378764463e-28,"Pentose and glucuronate interconversions"
"path:ecp00770",24,"Up",0.00367054455508121,0.00683285986407426,1.73666923676784e-17,4.56819516628063e-17,"Pantothenate and CoA biosynthesis"
"path:ecp00590",2,"Down",0.00532221376649764,0.00975739190524567,0.527167260825578,0.601766401508443,"Arachidonic acid metabolism"
"path:ecp00332",2,"Down",0.00556262533167443,0.0100459353004867,0.717875026169165,0.811802599686626,"Carbapenem biosynthesis"
"path:ecp00630",41,"Up",0.00811310540305966,0.0144365552025032,1.00218471605088e-23,4.18152933248814e-23,"Glyoxylate and dicarboxylate metabolism"
"path:ecp00281",5,"Up",0.0106196641277713,0.018622889267541,0.879470095901293,0.976292491780334,"Geraniol degradation"
"path:ecp02030",20,"Up",0.0119929215897298,0.0207306216051044,1.48177187346428e-09,2.45608762587914e-09,"Bacterial chemotaxis"
"path:ecp00600",2,"Up",0.0159643607206755,0.027206868270447,1,1,"Sphingolipid metabolism"
"path:ecp00860",22,"Down",0.0211940702543099,0.0356178125107153,1.52058972218436e-19,4.18162173600699e-19,"Porphyrin and chlorophyll metabolism"
"path:ecp00071",13,"Up",0.0305375054207912,0.0506169610399416,3.21601460609945e-11,6.37930766127923e-11,"Fatty acid degradation"
"path:ecp00350",9,"Down",0.03477180750011,0.0568566041555852,2.23681578913179e-06,3.3414161788265e-06,"Tyrosine metabolism"
"path:ecp00920",30,"Down",0.0477890470444383,0.0770996625650272,2.41017017612029e-12,5.02811364328542e-12,"Sulfur metabolism"
"path:ecp00900",13,"Down",0.0785216948981228,0.12501480371938,1.93143024782559e-10,3.48810537293875e-10,"Terpenoid backbone biosynthesis"
"path:ecp00523",3,"Down",0.0820619363607477,0.125733390619421,0.988464773518981,1,"Polyketide sugar unit biosynthesis"
"path:ecp00525",3,"Down",0.0820619363607477,0.125733390619421,0.988464773518981,1,"Acarbose and validamycin biosynthesis"
"path:ecp00620",61,"Up",0.0820903955283825,0.125733390619421,5.83608159188458e-27,5.43204517398488e-26,"Pyruvate metabolism"
"path:ecp00121",1,"Up",0.1017375993699,0.153878119046973,0.1017375993699,0.124345954785433,"Secondary bile acid biosynthesis"
"path:ecp01501",21,"Up",0.106280797549713,0.158765142018707,6.88325088342414e-20,1.98303180212934e-19,"beta-Lactam resistance"
"path:ecp00564",27,"Up",0.143522832771521,0.211783692260416,3.79465113088686e-34,2.70029507781467e-32,"Glycerophospholipid metabolism"
"path:ecp00410",11,"Up",0.147423073516773,0.214917974644934,0.163684720693357,0.198058512038962,"beta-Alanine metabolism"
"path:ecp02040",45,"Down",0.184128149855661,0.265232215863512,1.00268096715934e-11,2.05634571230984e-11,"Flagellar assembly"
"path:ecp02010",181,"Up",0.188625274540115,0.268513626110046,2.62777328217031e-24,1.32483569642753e-23,"ABC transporters"
"path:ecp00190",42,"Down",0.202964260796885,0.285565994842129,5.68705708991676e-11,1.10989339980634e-10,"Oxidative phosphorylation"
"path:ecp00061",14,"Down",0.207048982521956,0.287964676840881,1.02739172521467e-10,1.91252921155347e-10,"Fatty acid biosynthesis"
"path:ecp01200",119,"Down",0.222117186908809,0.305411131999613,2.8476249311248e-27,2.87135513888417e-26,"Carbon metabolism"
"path:ecp00440",7,"Down",0.229315246062909,0.311765671613618,1,1,"Phosphonate and phosphinate metabolism"
"path:ecp01220",5,"Down",0.247743242051327,0.333077025424562,0.00540612884879574,0.00711023468156831,"Degradation of aromatic compounds"
"path:ecp00380",12,"Up",0.272601353200603,0.362469931178823,9.39299531656567e-09,1.53588166662763e-08,"Tryptophan metabolism"
"path:ecp01230",124,"Down",0.346170480084981,0.455289435763942,1.15171991461604e-23,4.64527032228469e-23,"Biosynthesis of amino acids"
"path:ecp00780",15,"Down",0.36534158663814,0.475336903045322,3.92981951672611e-15,9.32368944164431e-15,"Biotin metabolism"
"path:ecp00750",10,"Down",0.381142585967566,0.490619711724208,3.22210237049522e-05,4.48131479114853e-05,"Vitamin B6 metabolism"
"path:ecp00910",23,"Up",0.396760355043056,0.505347399581155,5.45983008081652e-21,1.73852484152316e-20,"Nitrogen metabolism"
"path:ecp00300",14,"Up",0.431810108653479,0.54426065778199,2.76006230445793e-11,5.56612564732349e-11,"Lysine biosynthesis"
"path:ecp00760",24,"Up",0.447632989589021,0.55838754371414,4.94899119257441e-24,2.21788123815372e-23,"Nicotinate and nicotinamide metabolism"
"path:ecp02060",43,"Up",0.490635860297549,0.605785092816362,2.91590348627641e-28,4.6233510426604e-27,"Phosphotransferase system (PTS)"
"path:ecp00643",2,"Down",0.504199736415746,0.616244122285912,1,1,"Styrene degradation"
"path:ecp00052",41,"Down",0.53940934950336,0.652685312899066,2.33879279795737e-23,9.12883640493036e-23,"Galactose metabolism"
"path:ecp00470",14,"Up",0.547889274040893,0.656136523027374,1.16817441849169e-09,1.99083245968302e-09,"D-Amino acid metabolism"
"path:ecp01120",257,"Up",0.553106821064398,0.656136523027374,2.53886480723225e-28,4.6233510426604e-27,"Microbial metabolism in diverse environments"
"path:ecp00520",54,"Down",0.593632442022596,0.697374033832371,2.1307311470035e-24,1.12094986429314e-23,"Amino sugar and nucleotide sugar metabolism"
"path:ecp00640",34,"Up",0.637747409944655,0.74199458272407,1.515242551803e-26,1.30960249120117e-25,"Propanoate metabolism"
"path:ecp00220",20,"Down",0.667324291568381,0.769011802664516,3.92341332054803e-22,1.48354066183222e-21,"Arginine biosynthesis"
"path:ecp00625",4,"Down",0.682423260655632,0.771712285414313,0.0201202191920557,0.0253598596066536,"Chloroalkane and chloroalkene degradation"
"path:ecp00626",4,"Down",0.682423260655632,0.771712285414313,0.0201202191920557,0.0253598596066536,"Naphthalene degradation"
"path:ecp00360",10,"Down",0.705241150111023,0.790131288550313,7.57465074300889e-08,1.16016802519503e-07,"Phenylalanine metabolism"
"path:ecp00260",39,"Down",0.759944324988524,0.843607920400105,5.1312272637776e-21,1.67804999707322e-20,"Glycine, serine and threonine metabolism"
"path:ecp00450",17,"Down",0.770276820456651,0.847304502502316,6.67879632528866e-16,1.61626871071986e-15,"Selenocompound metabolism"
"path:ecp01053",13,"Down",0.79072918822453,0.859179858078592,0.267203914163351,0.313899743822966,"Biosynthesis of siderophore group nonribosomal peptides"
"path:ecp00627",5,"Down",0.798542711877836,0.859179858078592,1,1,"Aminobenzoate degradation"
"path:ecp00261",9,"Down",0.807191558857803,0.859179858078592,2.19198589396322e-05,3.12035639023e-05,"Monobactam biosynthesis"
"path:ecp00270",39,"Up",0.809475238189748,0.859179858078592,3.54346832530358e-24,1.71503866944693e-23,"Cysteine and methionine metabolism"
"path:ecp01212",21,"Up",0.817302927430178,0.859944819296101,4.17702358761164e-21,1.44405672600288e-20,"Fatty acid metabolism"
"path:ecp00542",1,"Up",0.869493637126787,0.899673857500822,0.869493637126787,0.974154908262418,"O-Antigen repeat unit biosynthesis"
"path:ecp00540",39,"Up",0.86993257295534,0.899673857500822,2.55223006137838e-28,4.6233510426604e-27,"Lipopolysaccharide biosynthesis"
"path:ecp00051",54,"Up",0.885672764789741,0.908189868979311,1.15121781755914e-28,3.48243389811641e-27,"Fructose and mannose metabolism"
"path:ecp00550",23,"Up",0.937057372719438,0.952806236126487,4.34162922080273e-21,1.45926982143647e-20,"Peptidoglycan biosynthesis"
"path:ecp00480",24,"Down",0.956639051390305,0.964611043485224,2.78427714619949e-26,2.24598356460092e-25,"Glutathione metabolism"
"path:ecp00511",3,"Up",0.97955782800538,0.97955782800538,1,1,"Other glycan degradation"
