"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp01230",124,"Up",1.31355215550487e-05,4.96686908800277e-05,1.766275054503e-18,5.08855432368721e-18,"Biosynthesis of amino acids"
"path:ecp00900",13,"Down",1.5620168790501e-05,5.72739522318371e-05,1.27463645959078e-09,2.11275358370526e-09,"Terpenoid backbone biosynthesis"
"path:ecp01240",143,"Down",1.62198722146875e-05,5.77236628816821e-05,7.01235215104028e-26,7.71358736614431e-25,"Biosynthesis of cofactors"
"path:ecp00061",14,"Down",1.71901661763307e-05,5.94288602096006e-05,5.55273766190716e-10,9.33168412626064e-10,"Fatty acid biosynthesis"
"path:ecp00361",2,"Up",3.1008934866202e-05,9.8738976810801e-05,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:ecp00364",2,"Up",3.1008934866202e-05,9.8738976810801e-05,1,1,"Fluorobenzoate degradation"
"path:ecp00623",2,"Up",3.1008934866202e-05,9.8738976810801e-05,1,1,"Toluene degradation"
"path:ecp00565",1,"Down",5.55156934216494e-05,0.000172240997538964,5.55156934216494e-05,7.90282224002304e-05,"Ether lipid metabolism"
"path:ecp02010",181,"Up",5.82538905623096e-05,0.000174130317008386,1.2721443708484e-26,1.9241183609082e-25,"ABC transporters"
"path:ecp00270",39,"Up",5.90028346887919e-05,0.000174130317008386,1.02177824782375e-21,3.86359899958354e-21,"Cysteine and methionine metabolism"
"path:ecp00130",21,"Down",8.07845116651984e-05,0.000232736331225929,1.00987802448883e-12,2.03658734938581e-12,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:ecp00260",39,"Up",8.67843505221618e-05,0.000244207125887944,1.38126498164539e-16,3.55602261232112e-16,"Glycine, serine and threonine metabolism"
"path:ecp00561",13,"Up",0.000100226586316584,0.000275623112370606,9.00330577221728e-09,1.45253333125105e-08,"Glycerolipid metabolism"
"path:ecp00280",11,"Up",0.000187204337972966,0.000503371664327308,6.47774841218475e-11,1.18758720890054e-10,"Valine, leucine and isoleucine degradation"
"path:ecp00633",7,"Up",0.000197237259695757,0.000518819748330145,1.6397354009047e-05,2.3904576326442e-05,"Nitrotoluene degradation"
"path:ecp00300",14,"Up",0.000204252676707562,0.00052584199748117,3.81539322938067e-10,6.5951797250723e-10,"Lysine biosynthesis"
"path:ecp04122",18,"Down",0.000449603412003343,0.00113337526775843,1.42125023959639e-15,3.43942557982327e-15,"Sulfur relay system"
"path:ecp01502",7,"Down",0.000487601062521869,0.00120407609316625,0.00117648492957784,0.00161766677816952,"Vancomycin resistance"
"path:ecp00785",3,"Down",0.000633627942498296,0.00153337962084588,0.405696573979785,0.486032529223307,"Lipoic acid metabolism"
"path:ecp00592",3,"Down",0.000679406516526635,0.00158800786226054,0.664516845251844,0.765776555004505,"alpha-Linolenic acid metabolism"
"path:ecp00564",27,"Up",0.000682449659814445,0.00158800786226054,4.09035121289976e-31,1.23733124190218e-29,"Glycerophospholipid metabolism"
"path:ecp01212",21,"Down",0.000751780646762651,0.00171632940109964,2.07801885678522e-18,5.7696458661513e-18,"Fatty acid metabolism"
"path:ecp00310",19,"Up",0.000837458340767473,0.00187652702283082,3.18825862990805e-17,8.38650639606249e-17,"Lysine degradation"
"path:ecp02040",45,"Up",0.000864335163457912,0.00190153735960741,1.30098860738906e-23,6.84433136930767e-23,"Flagellar assembly"
"path:ecp01120",257,"Up",0.000949516522052992,0.00205163391372164,8.85250365076163e-26,8.92627451451798e-25,"Microbial metabolism in diverse environments"
"path:ecp00541",19,"Down",0.0010464641547679,0.00222144145134941,6.85150197077919e-13,1.40513853976997e-12,"O-Antigen nucleotide sugar biosynthesis"
"path:ecp00620",61,"Up",0.00109206842207739,0.0022782806736442,2.22261499238356e-25,2.06874164675701e-24,"Pyruvate metabolism"
"path:ecp00360",10,"Up",0.00118296857973472,0.00242608810420172,4.55839217607484e-06,6.80945004080316e-06,"Phenylalanine metabolism"
"path:ecp00040",37,"Up",0.00126395647294283,0.00254897888710137,1.28330648053833e-23,6.84433136930767e-23,"Pentose and glucuronate interconversions"
"path:ecp00250",31,"Down",0.00143624912234785,0.00284895317711623,2.8134671677502e-24,1.8912751516543e-23,"Alanine, aspartate and glutamate metabolism"
"path:ecp00520",54,"Up",0.00212028153657207,0.00413796880524549,1.53236289105915e-22,6.62199677921991e-22,"Amino sugar and nucleotide sugar metabolism"
"path:ecp00121",1,"Up",0.00227238847851087,0.00436442866507644,0.00227238847851087,0.00302152753736061,"Secondary bile acid biosynthesis"
"path:ecp00640",34,"Up",0.00241996275350444,0.00457524208084433,3.50240203110204e-30,8.47581291526693e-29,"Propanoate metabolism"
"path:ecp01200",119,"Up",0.00245972524542521,0.00457887314917616,4.54620644627483e-24,2.84621950852188e-23,"Carbon metabolism"
"path:ecp00362",7,"Up",0.00319390398172512,0.00585549063316272,0.0715275861937563,0.0883146727494338,"Benzoate degradation"
"path:ecp00521",6,"Down",0.00331865234813476,0.00599338707648218,0.00154409410484422,0.00207594874095724,"Streptomycin biosynthesis"
"path:ecp00261",9,"Up",0.00337913723246148,0.00601287654599763,2.38145352774127e-05,3.43042710543683e-05,"Monobactam biosynthesis"
"path:ecp00330",22,"Down",0.00351552872913536,0.00616491269891853,1.69781685514827e-23,8.27459010732693e-23,"Arginine and proline metabolism"
"path:ecp01250",49,"Down",0.00410688882224887,0.00709905067845876,1.82555800840111e-24,1.29936775892079e-23,"Biosynthesis of nucleotide sugars"
"path:ecp03410",13,"Down",0.00515744598886065,0.00878945020636815,1.65030083946891e-07,2.56008207148382e-07,"Base excision repair"
"path:ecp00760",24,"Up",0.005856628233328,0.00984238911434288,2.93462028893909e-23,1.36572713446781e-22,"Nicotinate and nicotinamide metabolism"
"path:ecp00630",41,"Up",0.00840667323356678,0.0139343487844052,5.91274188510256e-24,3.40686556236862e-23,"Glyoxylate and dicarboxylate metabolism"
"path:ecp00600",2,"Up",0.00943569813594125,0.0154286415466066,1,1,"Sphingolipid metabolism"
"path:ecp00220",20,"Up",0.0121943282633232,0.0196735162648281,1.14510027654515e-20,3.84880926283232e-20,"Arginine biosynthesis"
"path:ecp00903",2,"Up",0.0127926206887265,0.0201026896537131,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Up",0.0127926206887265,0.0201026896537131,1,1,"Caprolactam degradation"
"path:ecp00281",5,"Up",0.0143167174104748,0.0221544047211762,0.424389534496831,0.500334760206052,"Geraniol degradation"
"path:ecp00380",12,"Up",0.0144644460576275,0.0221544047211762,1.30964868845671e-10,2.36518643736212e-10,"Tryptophan metabolism"
"path:ecp00562",3,"Down",0.0174776511695445,0.0264349473939361,0.0963111139878268,0.117713583762899,"Inositol phosphate metabolism"
"path:ecp00730",14,"Down",0.0212014402875528,0.0316712873431344,1.42439267289188e-05,2.10184772463314e-05,"Thiamine metabolism"
"path:ecp00625",4,"Down",0.0250545794178159,0.0365253507175388,0.0620639254114948,0.0774199481937204,"Chloroalkane and chloroalkene degradation"
"path:ecp00626",4,"Down",0.0250545794178159,0.0365253507175388,0.0620639254114948,0.0774199481937204,"Naphthalene degradation"
"path:ecp00410",11,"Up",0.0271402020985446,0.0390948149276655,0.857821030838581,0.979210799353475,"beta-Alanine metabolism"
"path:ecp03420",8,"Down",0.0360753508232993,0.0513543229366967,0.000121794739051161,0.000171362365409191,"Nucleotide excision repair"
"path:ecp00470",14,"Up",0.0379671408089961,0.0534188841614944,3.003930844476e-10,5.34522988502347e-10,"D-Amino acid metabolism"
"path:ecp02060",43,"Up",0.0404116916319209,0.0562047665225567,1.20905673477556e-15,2.98562989607841e-15,"Phosphotransferase system (PTS)"
"path:ecp00190",42,"Down",0.048419568892943,0.0665769072277966,6.33745694176424e-11,1.1797419845438e-10,"Oxidative phosphorylation"
"path:ecp00860",22,"Up",0.0535114721066896,0.0727515519652746,8.21313023840746e-25,6.62525839231535e-24,"Porphyrin and chlorophyll metabolism"
"path:ecp01110",355,"Up",0.0550475347182133,0.0740083522322646,3.84498221294118e-22,1.50078337988994e-21,"Biosynthesis of secondary metabolites"
"path:ecp00590",2,"Down",0.0642957123995888,0.0854921011027499,0.596529385477048,0.694038996564643,"Arachidonic acid metabolism"
"path:ecp01040",3,"Down",0.0654336133984701,0.0860594263175531,0.329820783253234,0.399083147736414,"Biosynthesis of unsaturated fatty acids"
"path:ecp00400",22,"Up",0.0669867235260996,0.0871547693189038,2.67842978213013e-15,6.07462154275739e-15,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:ecp00627",5,"Up",0.0751841861478686,0.0967796438711926,0.999935271153388,1,"Aminobenzoate degradation"
"path:ecp00332",2,"Up",0.0766279283976995,0.097599782485491,1,1,"Carbapenem biosynthesis"
"path:ecp00910",23,"Up",0.120823745914319,0.152288263079506,3.42358684574541e-25,2.95895720239424e-24,"Nitrogen metabolism"
"path:ecp01220",5,"Down",0.136602513537383,0.170401073587869,0.0245124267697121,0.0315532302035655,"Degradation of aromatic compounds"
"path:ecp00051",54,"Up",0.147216920352061,0.181767830230606,2.09805304223684e-18,5.7696458661513e-18,"Fructose and mannose metabolism"
"path:ecp00052",41,"Up",0.201364729531372,0.24611244720501,2.61851801625769e-22,1.0561355998906e-21,"Galactose metabolism"
"path:ecp00643",2,"Down",0.284976954457573,0.344822114893663,1,1,"Styrene degradation"
"path:ecp00450",17,"Up",0.321488015516294,0.385149008687838,4.6303947787868e-12,9.03673819730973e-12,"Selenocompound metabolism"
"path:ecp00460",7,"Down",0.343923266809847,0.407987404745015,0.000318685063231195,0.000443228651160627,"Cyanoamino acid metabolism"
"path:ecp00010",54,"Up",0.351669100485958,0.413125836493212,9.81592367276511e-28,1.97954460734096e-26,"Glycolysis / Gluconeogenesis"
"path:ecp00542",1,"Down",0.425904795877879,0.495523849050225,0.425904795877879,0.500334760206052,"O-Antigen repeat unit biosynthesis"
"path:ecp00750",10,"Up",0.452034502066009,0.520915949999877,1.12075221078042e-06,1.69513771880539e-06,"Vitamin B6 metabolism"
"path:ecp00030",35,"Up",0.477478790080755,0.545046543394069,2.00814877483816e-22,8.37882764673853e-22,"Pentose phosphate pathway"
"path:ecp00511",3,"Down",0.482399847526909,0.545517584586505,1,1,"Other glycan degradation"
"path:ecp00401",4,"Up",0.519568354785584,0.582108990083849,1,1,"Novobiocin biosynthesis"
"path:ecp01053",13,"Down",0.549158486425448,0.609616301444764,0.00929918711664538,0.0120989423775709,"Biosynthesis of siderophore group nonribosomal peptides"
"path:ecp00440",7,"Down",0.566999046637053,0.623698951300759,1,1,"Phosphonate and phosphinate metabolism"
"path:ecp00071",13,"Up",0.596753182700571,0.650514730691613,2.79038227374529e-11,5.27556648629969e-11,"Fatty acid degradation"
"path:ecp00340",8,"Up",0.681077274738977,0.735806698601931,0.993370423440662,1,"Histidine metabolism"
"path:ecp00780",15,"Up",0.738075322250722,0.790328442410065,2.43601773468484e-13,5.08203699822182e-13,"Biotin metabolism"
"path:ecp00740",12,"Up",0.746329002723511,0.79215622218899,5.85212581328893e-08,9.19619770659689e-08,"Riboflavin metabolism"
"path:ecp01100",898,"Up",0.77497658712811,0.815410148195664,1.70962605523284e-23,8.27459010732693e-23,"Metabolic pathways"
"path:ecp00540",39,"Up",0.812618266209906,0.847644915615506,4.00672229440686e-27,6.92590568033186e-26,"Lipopolysaccharide biosynthesis"
"path:ecp00523",3,"Down",0.83808159819799,0.85938875747421,1,1,"Polyketide sugar unit biosynthesis"
"path:ecp00525",3,"Down",0.83808159819799,0.85938875747421,1,1,"Acarbose and validamycin biosynthesis"
"path:ecp00350",9,"Up",0.858464202670557,0.87289217246334,0.00135791779067795,0.00184615789519137,"Tyrosine metabolism"
"path:ecp00920",30,"Down",0.970304013571701,0.975440747389425,2.71098812651983e-15,6.07462154275739e-15,"Sulfur metabolism"
"path:ecp00550",23,"Up",0.975440747389425,0.975440747389425,1.11469937107294e-20,3.84880926283232e-20,"Peptidoglycan biosynthesis"
