"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp00300",14,"Up",0.000204252676707562,0.000604695424463177,3.81539322938067e-10,6.46280893956318e-10,"Lysine biosynthesis"
"CueR",1,"Up",0.000227019943258124,0.000663369964065947,0.000227019943258124,0.000341043534668313,"CueR"
"Fis",26,"Down",0.000272076734349101,0.000784836733699329,2.41988179201298e-30,7.04737504340622e-30,"Fis"
"PhoB",14,"Up",0.000316948943443353,0.000902702687022208,5.29941067188803e-10,8.88588052053953e-10,"PhoB"
"path:ecp04122",18,"Down",0.000449603412003343,0.0012645095962594,1.42125023959639e-15,2.85972775482425e-15,"Sulfur relay system"
"path:ecp01502",7,"Down",0.000487601062521869,0.00135444739589408,0.00117648492957784,0.00173596887386596,"Vancomycin resistance"
"path:ecp00785",3,"Down",0.000633627942498296,0.00173861325685508,0.405696573979785,0.498856528004773,"Lipoic acid metabolism"
"path:ecp00592",3,"Down",0.000679406516526635,0.00182799016021726,0.664516845251844,0.771397177005636,"alpha-Linolenic acid metabolism"
"path:ecp00564",27,"Up",0.000682449659814445,0.00182799016021726,4.09035121289976e-31,1.20176690502896e-30,"Glycerophospholipid metabolism"
"path:ecp01212",21,"Down",0.000751780646762651,0.0019890993693248,2.07801885678522e-18,4.39428191371142e-18,"Fatty acid metabolism"
"LrhA",2,"Up",0.000760277981164145,0.0019890993693248,0.857197993718785,0.978723461211372,"LrhA"
"path:ecp00310",19,"Up",0.000837458340767473,0.00214227482286445,3.18825862990805e-17,6.61563665705921e-17,"Lysine degradation"
"YdeO",10,"Up",0.000837867486275872,0.00214227482286445,0.000598614603724914,0.000891210979536643,"YdeO"
"path:ecp02040",45,"Up",0.000864335163457912,0.00218511698627,1.30098860738906e-23,3.19946827891236e-23,"Flagellar assembly"
"path:ecp01120",257,"Up",0.000949516522052992,0.00237379130513248,8.85250365076163e-26,2.40904197709251e-25,"Microbial metabolism in diverse environments"
"NhaR",3,"Up",0.00102987512996099,0.00252443738946972,0.599007104547067,0.700247741935303,"NhaR"
"FlhDC",37,"Up",0.00103221439924984,0.00252443738946972,1.52783814552452e-23,3.72972253172163e-23,"FlhDC"
"path:ecp00541",19,"Down",0.0010464641547679,0.00253176811637396,6.85150197077919e-13,1.29244241721517e-12,"O-Antigen nucleotide sugar biosynthesis"
"path:ecp00620",61,"Up",0.00109206842207739,0.00258911581036536,2.22261499238356e-25,5.99925347537677e-25,"Pyruvate metabolism"
"TyrR",2,"Up",0.00109318223104315,0.00258911581036536,0.347537295053955,0.435172179798804,"TyrR"
"path:ecp00360",10,"Up",0.00118296857973472,0.00277258260875326,4.55839217607484e-06,7.1386141625323e-06,"Phenylalanine metabolism"
"path:ecp00040",37,"Up",0.00126395647294283,0.00293185779806326,1.28330648053833e-23,3.17953545924423e-23,"Pentose and glucuronate interconversions"
"IHF",70,"Up",0.00130846956988418,0.00300412507220211,1.89300128781237e-24,4.90997209026333e-24,"IHF"
"FucR",5,"Up",0.00132181503176893,0.00300412507220211,0.295864291714051,0.374912003240706,"FucR"
"MalT",4,"Up",0.00134690091579999,0.00303052706054997,0.358365586698215,0.442295073545752,"MalT"
"path:ecp00250",31,"Down",0.00143624912234785,0.00319956487651749,2.8134671677502e-24,7.18516230533127e-24,"Alanine, aspartate and glutamate metabolism"
"GadE-RcsB",4,"Down",0.00181182419243564,0.00399667101272567,0.278364478036828,0.355450025800872,"GadE-RcsB"
"PdhR",1,"Down",0.00205337555860425,0.00448552913287336,0.00205337555860425,0.00296400298024614,"PdhR"
"path:ecp00520",54,"Up",0.00212028153657207,0.00455151607674433,1.53236289105915e-22,3.60811687823857e-22,"Amino sugar and nucleotide sugar metabolism"
"DsdC",2,"Down",0.00212404083581402,0.00455151607674433,1,1,"DsdC"
"path:ecp00121",1,"Up",0.00227238847851087,0.00478138423087213,0.00227238847851087,0.00326594361413684,"Secondary bile acid biosynthesis"
"RcsB",8,"Up",0.00227381383423697,0.00478138423087213,0.00202437481422907,0.0029349014773976,"RcsB"
"path:ecp00640",34,"Up",0.00241996275350444,0.00504158906980091,3.50240203110204e-30,1.01112823854424e-29,"Propanoate metabolism"
"path:ecp01200",119,"Up",0.00245972524542521,0.00507741449743736,4.54620644627483e-24,1.15216835126965e-23,"Carbon metabolism"
"CRP-Sxy",1,"Up",0.00250755208303128,0.00512908380620034,0.00250755208303128,0.00358839349813096,"CRP-Sxy"
"path:ecp00362",7,"Up",0.00319390398172512,0.00647412969268606,0.0715275861937563,0.0957546718400286,"Benzoate degradation"
"path:ecp00521",6,"Down",0.00331865234813476,0.00666693552080644,0.00154409410484422,0.00224841773161527,"Streptomycin biosynthesis"
"path:ecp00261",9,"Up",0.00337913723246148,0.00672837059560914,2.38145352774127e-05,3.66038227412084e-05,"Monobactam biosynthesis"
"QseB",6,"Down",0.00349029065881763,0.00687820838309092,0.0560454628720673,0.0759473211164341,"QseB"
"path:ecp00330",22,"Down",0.00351552872913536,0.00687820838309092,1.69781685514827e-23,4.11301340824132e-23,"Arginine and proline metabolism"
"RtcR",1,"Down",0.00356998504538842,0.00690415941345545,0.00356998504538842,0.00506510698747417,"RtcR"
"RutR",2,"Down",0.00359016289499683,0.00690415941345545,1,1,"RutR"
"GcvA",1,"Down",0.00386993730868006,0.00737911774960181,0.00386993730868006,0.00546731568715651,"GcvA"
"path:ecp01250",49,"Down",0.00410688882224887,0.00776512592442013,1.82555800840111e-24,4.77232487235566e-24,"Biosynthesis of nucleotide sugars"
"ZraR",2,"Up",0.00464185663161731,0.00870348118428245,1,1,"ZraR"
"SdiA",3,"Up",0.00479630521933599,0.00891874937479833,0.353086843794572,0.437406090073873,"SdiA"
"SoxR",1,"Up",0.00493023308071862,0.00909264297673515,0.00493023308071862,0.00693575162202788,"SoxR"
"path:ecp03410",13,"Down",0.00515744598886065,0.00943435241864753,1.65030083946891e-07,2.63413403222922e-07,"Base excision repair"
"path:ecp00760",24,"Up",0.005856628233328,0.0106269463911193,2.93462028893909e-23,7.00930889156673e-23,"Nicotinate and nicotinamide metabolism"
"OmpR",5,"Up",0.00795777675901765,0.0143239981662318,0.916546744979188,1,"OmpR"
"path:ecp00630",41,"Up",0.00840667323356678,0.0150119164885121,5.91274188510256e-24,1.47596263598049e-23,"Glyoxylate and dicarboxylate metabolism"
"path:ecp00600",2,"Up",0.00943569813594125,0.0167167880361164,1,1,"Sphingolipid metabolism"
"HypT",2,"Down",0.0106226202884624,0.0186725747258129,1,1,"HypT"
"Ada",1,"Up",0.011886201457129,0.0207317467275505,0.011886201457129,0.0164425786823617,"Ada"
"BaeR",5,"Up",0.0121172642729489,0.0209444569408223,0.562212639783624,0.666623558600583,"BaeR"
"path:ecp00220",20,"Up",0.0121943282633232,0.0209444569408223,1.14510027654515e-20,2.55149860277175e-20,"Arginine biosynthesis"
"HU",1,"Up",0.0123618550166526,0.021071343778385,0.0123618550166526,0.0170296094005338,"HU"
"path:ecp00903",2,"Up",0.0127926206887265,0.0214801466788318,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Up",0.0127926206887265,0.0214801466788318,1,1,"Caprolactam degradation"
"path:ecp00281",5,"Up",0.0143167174104748,0.0238611956841247,0.424389534496831,0.519854383203882,"Geraniol degradation"
"path:ecp00380",12,"Up",0.0144644460576275,0.0239301497276925,1.30964868845671e-10,2.27645740611323e-10,"Tryptophan metabolism"
"GadE",13,"Down",0.0161390299217965,0.0265057060759431,7.98968101046926e-10,1.3262870477379e-09,"GadE"
"Cra",9,"Up",0.0163777526354174,0.0267028575577458,0.00127622697624031,0.00187481131022913,"Cra"
"path:ecp00562",3,"Down",0.0174776511695445,0.0282911619650901,0.0963111139878268,0.1258869678896,"Inositol phosphate metabolism"
"AraC",2,"Up",0.0181343722410839,0.0291445268160277,1,1,"AraC"
"path:ecp00730",14,"Down",0.0212014402875528,0.0338320855652438,1.42439267289188e-05,2.22018012863899e-05,"Thiamine metabolism"
"path:ecp00625",4,"Down",0.0250545794178159,0.039421541042018,0.0620639254114948,0.0834219564235477,"Chloroalkane and chloroalkene degradation"
"path:ecp00626",4,"Down",0.0250545794178159,0.039421541042018,0.0620639254114948,0.0834219564235477,"Naphthalene degradation"
"path:ecp00410",11,"Up",0.0271402020985446,0.042406565778976,0.857821030838581,0.978723461211372,"beta-Alanine metabolism"
"AppY",5,"Up",0.0311988823305706,0.0484120587888165,0.99671677287799,1,"AppY"
"path:ecp03420",8,"Down",0.0360753508232993,0.0555955748989202,0.000121794739051161,0.000183799333477206,"Nucleotide excision repair"
"RcsB-BglJ",6,"Up",0.037909088783763,0.0577203154190818,0.324221835355974,0.40928383778777,"RcsB-BglJ"
"path:ecp00470",14,"Up",0.0379671408089961,0.0577203154190818,3.003930844476e-10,5.14074763075274e-10,"D-Amino acid metabolism"
"path:ecp02060",43,"Up",0.0404116916319209,0.0610243665582698,1.20905673477556e-15,2.44760265820418e-15,"Phosphotransferase system (PTS)"
"Lrp",19,"Up",0.0432947557936697,0.0649421336905046,6.30009416703692e-09,1.035461021513e-08,"Lrp"
"path:ecp00190",42,"Down",0.048419568892943,0.0721483642444515,6.33745694176424e-11,1.1251527832437e-10,"Oxidative phosphorylation"
"NarL",17,"Down",0.0515073070323228,0.07624436896232,0.0814676404548945,0.108623520606526,"NarL"
"path:ecp00860",22,"Up",0.0535114721066896,0.078693341333367,8.21313023840746e-25,2.18140739132102e-24,"Porphyrin metabolism"
"path:ecp01110",355,"Up",0.0550475347182133,0.0804265929324545,3.84498221294118e-22,8.86482010205883e-22,"Biosynthesis of secondary metabolites"
"ModE",7,"Up",0.0615878346596219,0.0894016954736447,0.946972981191181,1,"ModE"
"path:ecp00590",2,"Down",0.0642957123995888,0.09273420057633,0.596529385477048,0.699815392149753,"Arachidonic acid metabolism"
"path:ecp01040",3,"Down",0.0654336133984701,0.0937742867175528,0.329820783253234,0.414774621363916,"Biosynthesis of unsaturated fatty acids"
"path:ecp00400",22,"Up",0.0669867235260996,0.0953924860340026,2.67842978213013e-15,5.29308742659049e-15,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"LeuO",3,"Up",0.0693801230407102,0.0981794193972314,1,1,"LeuO"
"CusR",4,"Down",0.0730253579613054,0.102054071685054,1,1,"CusR"
"HprR",4,"Down",0.0730253579613054,0.102054071685054,1,1,"HprR"
"path:ecp00627",5,"Up",0.0751841861478686,0.104422480760929,0.999935271153388,1,"Aminobenzoate degradation"
"path:ecp00332",2,"Up",0.0766279283976995,0.105774747788236,1,1,"Carbapenem biosynthesis"
"UvrY",2,"Up",0.0787924554470807,0.108099405338983,1,1,"UvrY"
"MelR",1,"Up",0.0821630977727836,0.112040587871978,0.0821630977727836,0.109112593842257,"MelR"
"NarP",12,"Down",0.0978199033223333,0.132587218358584,0.448575061845952,0.543528907054219,"NarP"
"FNR",73,"Down",0.118573598962164,0.159754848901119,1.08599199491426e-31,3.24819227307688e-31,"FNR"
"path:ecp00910",23,"Up",0.120823745914319,0.161203927042528,3.42358684574541e-25,9.16637768376996e-25,"Nitrogen metabolism"
"AdiY",1,"Up",0.121798522654355,0.161203927042528,0.121798522654355,0.157957459067366,"AdiY"
"HdfR",1,"Up",0.121798522654355,0.161203927042528,0.121798522654355,0.157957459067366,"HdfR"
"path:ecp01220",5,"Down",0.136602513537383,0.179740149391293,0.0245124267697121,0.0336286185435719,"Degradation of aromatic compounds"
"CaiF",4,"Up",0.14369794541945,0.187976963484745,0.863438207595101,0.981717414114978,"CaiF"
"path:ecp00051",54,"Up",0.147216920352061,0.191467092943432,2.09805304223684e-18,4.40856715204196e-18,"Fructose and mannose metabolism"
"FadR",6,"Down",0.157066492942653,0.202936110713338,2.05470715520464e-05,3.17285011873461e-05,"FadR"
"MetR",3,"Up",0.157839197221485,0.202936110713338,0.349972807247834,0.435172179798804,"MetR"
"CRP",155,"Down",0.169178070858228,0.216278783767621,1.88265127424444e-37,5.78740947267735e-37,"CRP"
"RcsAB",4,"Up",0.173769123002685,0.220892952969515,1,1,"RcsAB"
"path:ecp00740",16,"Down",0.194102534247399,0.245354326998117,2.88047749848353e-12,5.37257600840749e-12,"Riboflavin metabolism"
"IscR",4,"Up",0.197911347896627,0.248771247356095,0.638472612729777,0.743764587460652,"IscR"
"path:ecp00052",41,"Up",0.201364729531372,0.251705911914215,2.61851801625769e-22,6.07935651326961e-22,"Galactose metabolism"
"path:ecp00643",2,"Down",0.284976954457573,0.354253120182066,1,1,"Styrene degradation"
"NorR",2,"Up",0.302629278022432,0.374129601950808,1,1,"NorR"
"Fur",13,"Up",0.313942425138857,0.385994785006791,3.45588980537184e-11,6.16857750206156e-11,"Fur"
"path:ecp00450",17,"Up",0.321488015516294,0.393123932017208,4.6303947787868e-12,8.49332080970839e-12,"Selenocompound metabolism"
"path:ecp00460",7,"Down",0.343923266809847,0.418285054228193,0.000318685063231195,0.000476592076543949,"Cyanoamino acid metabolism"
"GadW",1,"Down",0.349758480895868,0.423094936567583,0.349758480895868,0.435172179798804,"GadW"
"path:ecp00010",54,"Up",0.351669100485958,0.423131270638184,9.81592367276511e-28,2.8093850511707e-27,"Glycolysis / Gluconeogenesis"
"FhlA",6,"Up",0.35481960552183,0.42465112362985,0.944539479902588,1,"FhlA"
"YdcI",2,"Up",0.393031270023304,0.467894369075362,1,1,"YdcI"
"RhaR",2,"Down",0.397346540741996,0.468078385690833,1,1,"RhaR"
"RhaS",2,"Down",0.397346540741996,0.468078385690833,1,1,"RhaS"
"CysB",7,"Down",0.41667566883875,0.48829179942041,0.442493872420324,0.538124416276732,"CysB"
"path:ecp00542",1,"Down",0.425904795877879,0.496521135090792,0.425904795877879,0.519854383203882,"O-Antigen repeat unit biosynthesis"
"PrpR",4,"Up",0.45149886492097,0.517874889778952,1,1,"PrpR"
"path:ecp00750",10,"Up",0.452034502066009,0.517874889778952,1.12075221078042e-06,1.77185587609095e-06,"Vitamin B6 metabolism"
"McbR",1,"Up",0.453428236828682,0.517874889778952,0.453428236828682,0.54542816893885,"McbR"
"RcdA",1,"Up",0.453428236828682,0.517874889778952,0.453428236828682,0.54542816893885,"RcdA"
"SgrR",1,"Up",0.457455164620154,0.519835414341084,0.457455164620154,0.548285612468921,"SgrR"
"YeiL",1,"Up",0.468025776542557,0.529174872975253,0.468025776542557,0.558937258317011,"YeiL"
"path:ecp00030",35,"Up",0.477478790080755,0.537163638840849,2.00814877483816e-22,4.69510840314274e-22,"Pentose phosphate pathway"
"path:ecp00511",3,"Down",0.482399847526909,0.539999829321167,1,1,"Other glycan degradation"
"ZntR",1,"Down",0.513029866707823,0.571444158461685,0.513029866707823,0.610487153215044,"ZntR"
"path:ecp00401",4,"Up",0.519568354785584,0.575876255304219,1,1,"Novobiocin biosynthesis"
"path:ecp01053",13,"Down",0.549158486425448,0.605689507086891,0.00929918711664538,0.0129176992582689,"Biosynthesis of siderophore group nonribosomal peptides"
"RstA",4,"Up",0.561902349999357,0.616722091462708,1,1,"RstA"
"path:ecp00440",7,"Down",0.566999046637053,0.619295075210374,1,1,"Phosphonate and phosphinate metabolism"
"GlrR",1,"Down",0.581573516111269,0.632145126207901,0.581573516111269,0.687126004800503,"GlrR"
"path:ecp00071",13,"Up",0.596753182700571,0.645526279363599,2.79038227374529e-11,5.00760494531587e-11,"Fatty acid degradation"
"TorR",5,"Down",0.61703897676478,0.662081043090829,1,1,"TorR"
"Cbl",3,"Down",0.617942306884774,0.662081043090829,1,1,"Cbl"
"path:ecp00340",8,"Up",0.681077274738977,0.726267236096066,0.993370423440662,1,"Histidine metabolism"
"CreB",1,"Down",0.687404543953239,0.729556709384334,0.687404543953239,0.792424682612762,"CreB"
"path:ecp00780",15,"Up",0.738075322250722,0.779657030546537,2.43601773468484e-13,4.62147364523067e-13,"Biotin metabolism"
"path:ecp01100",898,"Up",0.77497658712811,0.814811832260864,1.70962605523284e-23,4.11301340824132e-23,"Metabolic pathways"
"path:ecp00540",39,"Up",0.812618266209906,0.850414464638274,4.00672229440686e-27,1.13695025790007e-26,"Lipopolysaccharide biosynthesis"
"path:ecp00523",3,"Down",0.83808159819799,0.868978615643077,1,1,"Polyketide sugar unit biosynthesis"
"path:ecp00525",3,"Down",0.83808159819799,0.868978615643077,1,1,"Acarbose and validamycin biosynthesis"
"path:ecp00350",9,"Up",0.858464202670557,0.885936515704304,0.00135791779067795,0.00198602954407524,"Tyrosine metabolism"
"AtoC",3,"Up",0.862311541952189,0.885936515704304,1,1,"AtoC"
"Dan",3,"Up",0.870055888860029,0.889829886334121,1,1,"Dan"
"NtrC",12,"Up",0.911754679987355,0.928257027136447,0.58807321483299,0.692341515335293,"NtrC"
"Nac",10,"Down",0.933759396720202,0.946377766946151,0.857857009676233,0.978723461211372,"Nac"
"XylR",4,"Up",0.954583597502138,0.963144885372112,1,1,"XylR"
"path:ecp00920",30,"Down",0.970304013571701,0.974635727918003,2.71098812651983e-15,5.32572815387327e-15,"Sulfur metabolism"
"path:ecp00550",23,"Up",0.975440747389425,0.975440747389425,1.11469937107294e-20,2.50054183240687e-20,"Peptidoglycan biosynthesis"
"AccB",0,"Up",NA,NA,0,0,"AccB"
"AcrR",0,"Up",NA,NA,0,0,"AcrR"
"AgaR",0,"Up",NA,NA,0,0,"AgaR"
"AidB",0,"Up",NA,NA,0,0,"AidB"
"AlaS",0,"Up",NA,NA,0,0,"AlaS"
"AllR",0,"Up",NA,NA,0,0,"AllR"
"AllS",0,"Up",NA,NA,0,0,"AllS"
"AlsR",0,"Up",NA,NA,0,0,"AlsR"
"ArgR",0,"Up",NA,NA,0,0,"ArgR"
"ArsR",0,"Up",NA,NA,0,0,"ArsR"
"AscG",0,"Up",NA,NA,0,0,"AscG"
"BetI",0,"Up",NA,NA,0,0,"BetI"
